t,ax,ay,az,gx,gy,gz
2.840000000000000000e+02,-4.981608827758064739e-02,-2.307615910803633708e-01,9.921625674606479706e+00,-3.394793464915533687e-01,-7.657709229143255802e-02,3.050892930128201730e-01
2.840099999999999909e+02,1.500077642103384012e-01,-1.247382950159719173e-01,9.741876395123858501e+00,-1.357230906548787253e-01,1.218264154603384587e-02,4.982198307629419620e-01
2.840199999999999818e+02,2.391912699516846041e-02,-9.795330796668681728e-02,9.581168288252474241e+00,1.621573855409190745e-01,1.081913171692306108e-01,-4.635885641344426600e-01
2.840299999999999727e+02,6.864604590300220355e-02,2.052885860661979867e-01,9.929052175951353476e+00,-2.156554854017808109e-01,-8.075835496353020448e-02,5.862949226503565148e-02
2.840400000000000205e+02,-7.421628472712443747e-02,1.053769546674063751e-01,9.840264572681908462e+00,-1.786927851885881657e-01,-2.909883358417191326e-02,-4.411440218732863294e-01
2.840500000000000114e+02,1.111718107043314571e-02,2.592265672755199313e-02,9.786591236371917191e+00,1.241696186882407932e-01,-1.694104116097768509e-01,-3.658411567419009858e-01
2.840600000000000023e+02,9.092939001787012088e-02,-4.157827180455084953e-02,9.778333910467200241e+00,-2.183134185734153521e-01,-6.029154598050139729e-02,-7.844572117119204269e-02
2.840699999999999932e+02,1.126164955076698893e-01,-5.817345849031640287e-02,1.005306212915286146e+01,-3.124326332605157908e-01,-2.307158068079981084e-01,4.124792695584619112e-02
2.840799999999999841e+02,-1.339753590752632284e-01,-6.062045305775364684e-02,9.783137198229608700e+00,-1.388401870100519075e-01,2.112132338835021328e-01,3.299511557323014932e-01
2.840899999999999750e+02,8.085720133047145930e-02,6.750514455553409399e-02,9.774694020974427744e+00,3.934042205988406704e-01,-4.164294961562866049e-01,-2.559388649040360286e-02
2.841000000000000227e+02,-1.458625540653609234e-02,9.043992838583158472e-03,9.779099922324427041e+00,-2.547026549865205602e-01,-2.211939616915314932e-01,4.941068672543103002e-01
2.841100000000000136e+02,3.653737692411988813e-02,8.989489647554893548e-02,9.741687042686290710e+00,-2.731334104963448750e-01,-3.323799307231797839e-01,1.808395548311339807e-01
2.841200000000000045e+02,-5.280049773503353583e-02,5.607687950465541082e-02,9.773732739706108674e+00,3.193593482814388040e-01,4.679856711748939246e-02,4.936061413361479966e-01
2.841299999999999955e+02,1.525812745509924351e-01,4.137178127301401054e-02,9.842024869638015261e+00,7.316609249025884942e-02,2.665617035697899762e-01,5.256254093792918081e-01
2.841399999999999864e+02,2.601790756231082274e-02,-7.842242144058574060e-02,9.764337367283760116e+00,6.921446817294053810e-02,2.599738614137703796e-01,2.634356017944128880e-01
2.841499999999999773e+02,-5.880039714773437759e-02,-7.869933080739016651e-02,9.627743821535986513e+00,-3.391444739316968882e-01,-2.019669149260453767e-01,1.089451945920742876e-01
2.841600000000000250e+02,-4.889244099796109105e-02,1.307172839536360764e-02,9.672963312615674880e+00,-3.067126507478268871e-01,4.000732932633699335e-02,-3.161431816415334328e-01
2.841700000000000159e+02,8.594098168699683404e-02,3.800504636307115713e-02,9.869391821655595365e+00,3.326776748610559692e-02,-3.206119313117322765e-03,-2.524603493539605004e-01
2.841800000000000068e+02,7.215264311289797117e-02,-1.925052450285558853e-02,9.691408762637266250e+00,-2.760785269731367286e-01,7.589660786180392471e-02,-3.754092189051178585e-01
2.841899999999999977e+02,8.057046750032929860e-03,-1.244548144272069612e-01,9.852748367924030859e+00,1.641220720165351699e-01,-8.818726237480310412e-03,-4.475825410827643375e-02
2.841999999999999886e+02,-3.868170229930355253e-02,2.233857066369054900e-02,9.934181941974090435e+00,-2.255285311721803854e-01,1.654846768879828303e-02,6.405384939153471180e-01
