t,ax,ay,az,gx,gy,gz
2.455999999999999943e+02,1.136657876134260781e-01,4.745388710150583861e-02,9.716206652118364318e+00,-1.455038052725564912e-01,2.498069554763552788e-02,-7.941740855120072995e-01
2.456100000000000136e+02,-2.381099915657199917e-01,7.006144470335118335e-02,9.641671247050958016e+00,-4.490185158442228791e-02,1.373669420807546171e-01,2.170250394096956692e-01
2.456200000000000045e+02,-4.519366932649260954e-02,1.799729208027529281e-01,9.701449960550737828e+00,1.534050123935992715e-01,-7.063976860810398939e-02,6.837391385809423738e-01
2.456299999999999955e+02,-1.064592670442563310e-01,-5.334379100164842596e-02,9.802634962590779821e+00,8.329752234735421368e-02,-3.608222951975229020e-02,-5.893851293944659675e-01
2.456399999999999864e+02,1.246911928243176482e-01,3.405326572568829341e-02,9.724349015877253422e+00,1.065216147770000482e-01,1.409234511624816444e-01,-2.476052923558748897e-01
2.456500000000000057e+02,1.073474635218930190e-01,1.502815522347051569e-01,9.839792213388546926e+00,3.683057013994955886e-01,5.892005970464542566e-03,5.515495315117385777e-01
2.456599999999999966e+02,5.643733436302048045e-02,-9.230306014921038638e-02,9.882118444146714253e+00,-2.241852055774352648e-01,-1.243617799316478617e-01,-1.066198502049503505e-01
2.456699999999999875e+02,1.915626305174644994e-01,-1.318352677047629311e-02,9.847877765765048252e+00,2.859607028523528799e-02,4.554764532909491570e-02,4.094184042006290269e-01
2.456800000000000068e+02,1.001198381850740282e-03,8.635169889508453878e-02,1.000603021509483170e+01,-1.095378354020435235e-01,2.478939808974555126e-01,7.476541113830973417e-01
2.456899999999999977e+02,6.312579199072178293e-02,-1.231905083136873441e-01,9.784006844539295145e+00,-9.474737185902881720e-02,-4.176856210234982658e-01,2.248838723792472016e-01
2.456999999999999886e+02,-1.597587969366291993e-01,2.301504034732013843e-02,9.934475120881389287e+00,1.525078678237292706e-01,3.272687564768349960e-02,-2.236265128455529605e-01
2.457100000000000080e+02,-3.201319621112302255e-02,-2.877083066683813403e-02,9.940048655793468413e+00,-4.897738100303090647e-01,-2.146234958248929015e-01,3.523351544693088533e-01
2.457199999999999989e+02,1.100440589073237337e-02,-9.067193287551289504e-02,9.667573697612494854e+00,-3.665098125473444934e-01,-7.142236115756535331e-02,8.108725041346138696e-01
2.457299999999999898e+02,-9.167124957525611684e-02,1.203232781926264483e-01,9.854875470450746633e+00,2.399848574761344420e-03,2.349015561414911635e-01,6.010369156656240192e-02
2.457400000000000091e+02,2.555224367955002962e-02,9.184706789347500677e-02,9.978864065825895580e+00,8.104209198635439759e-02,1.340068474510840157e-01,5.064335632347145566e-01
2.457500000000000000e+02,-1.968739070504476052e-01,5.343679615275961914e-02,9.764881573502504963e+00,-2.526886063585813136e-01,1.611047322429692008e-01,1.731992032385374913e-01
2.457599999999999909e+02,5.001316508223496021e-02,7.075109945566757097e-02,9.710964050613826615e+00,-1.299761629213429248e-01,1.235904200998994562e-01,8.907615642495445019e-02
2.457700000000000102e+02,-4.346275220145997403e-02,-3.998904770521524710e-02,9.850619634314368156e+00,-5.507129270120502545e-02,1.844971943997534558e-01,-7.354870199808913322e-02
2.457800000000000011e+02,-7.873490867805058024e-02,5.354561290301417323e-03,9.831369921693312364e+00,2.661138570557723959e-01,-3.075038564273942232e-02,1.778457715127793326e-01
2.457899999999999920e+02,7.433652305059328114e-02,-8.214565753613670140e-02,1.006188539778077029e+01,8.867147690905285984e-02,4.336287815231404941e-01,2.885031064245672031e-02
2.458000000000000114e+02,1.463838168728734679e-01,7.731115455178982909e-02,9.926069625315909306e+00,-3.255267487555213446e-02,-1.199334582131779403e-01,8.329365531398509603e-02
2.458100000000000023e+02,8.918124316946901553e-02,-9.045678538969674498e-02,9.872855892461243954e+00,-8.688284007566740574e-02,-2.272049232643168493e-01,-2.568331083836710160e-01
2.458199999999999932e+02,-8.114370827653712148e-02,-4.987438850037243659e-02,9.718442495088586597e+00,1.217800405035199401e-01,1.632758009767643903e-01,-8.030791116775222171e-01
2.458300000000000125e+02,6.681546299723155335e-02,-1.022784447102821903e-01,9.638115937925913812e+00,-1.905180727701491217e-01,-1.824328081947451108e-01,5.846268647819845565e-01
2.458400000000000034e+02,-2.559517925866670179e-02,2.168573592431966013e-02,9.946667136090344030e+00,-1.723943437421595823e-02,-4.506649479563997196e-01,-7.580722311822617465e-01
2.458499999999999943e+02,1.129432317813106046e-01,-2.590584243260973460e-02,9.855714651760109746e+00,2.059637571598698508e-02,-4.289971046789729098e-02,-4.689583120750804857e-01
2.458600000000000136e+02,2.211164560133940110e-02,4.025265169285852790e-02,9.801877631560170556e+00,-3.664952112392264039e-02,1.533864375933632063e-01,-5.172031495814414237e-01
2.458700000000000045e+02,-1.474577055435485062e-01,-6.633120551906422635e-02,9.811956888454007597e+00,7.174556101538422104e-02,2.856360399914897874e-01,-3.451955955814897115e-01
2.458799999999999955e+02,-2.420568387108733982e-02,-7.549963062514399026e-02,9.876913353511252325e+00,-1.260690740686641331e-01,-7.270996115959055262e-02,8.630940784492978635e-01
2.458899999999999864e+02,-8.252802496151084855e-02,4.374838338804490356e-02,9.740649685551389325e+00,2.430037874130853148e-01,4.486695397398326665e-03,4.251189831901540650e-01
2.459000000000000057e+02,-7.772210495467506142e-02,-1.342518546123200318e-02,9.554307516830631286e+00,2.838338903877115627e-01,5.775231544364722164e-02,-1.203057034561914457e-01
2.459099999999999966e+02,-3.249327343519441830e-02,2.841520022656446876e-01,9.737968205197464755e+00,4.514322496092029180e-01,1.414537529105104052e-01,7.911263857224879459e-01
2.459199999999999875e+02,2.742128182176560569e-02,6.522431156551167231e-02,9.796941209564467457e+00,3.229020656684855606e-01,2.690095281404036309e-01,4.716682392252783962e-01
2.459300000000000068e+02,9.080484605061854564e-02,1.409790917431667616e-02,9.693881912414527235e+00,9.792762443362043601e-02,-2.335246495183599391e-01,3.198124297166994312e-01
2.459399999999999977e+02,-5.254240392791115211e-02,1.297400800221633621e-01,9.806871073382392723e+00,6.320045396525525438e-02,-1.802650706979798956e-01,3.892613813073844686e-01
2.459499999999999886e+02,1.212675812921069768e-01,1.002023919287968190e-01,1.003719053515589898e+01,2.748582937491291789e-01,1.265499410389972768e-01,1.052700315573626755e+00
2.459600000000000080e+02,-1.702403539809953514e-01,1.833798480407261566e-02,9.802746544932590567e+00,1.034618806638512301e-01,-1.778133563565521547e-01,1.680764598172971025e-01
2.459699999999999989e+02,-8.378963588321308720e-02,3.045918952584575901e-01,9.656175400249551899e+00,-4.074760250052869570e-01,8.672639907644474899e-02,4.689182779914278232e-01
2.459799999999999898e+02,2.048262711728085217e-01,1.155881505169217977e-01,9.828295231398914922e+00,5.893614273716031582e-02,1.322444199997151182e-01,1.239411899650931792e+00
2.459900000000000091e+02,-1.142612815198669196e-01,-1.113700789095636856e-01,9.831482531744827114e+00,-1.141893000852804985e-01,-4.784355579438188087e-03,4.528130876688504225e-01
2.460000000000000000e+02,1.251277024961426898e-01,-3.337944975929774821e-02,9.805183154979362214e+00,-2.506419996300712216e-01,-2.627610612149906544e-01,4.029542011277907343e-01
2.460099999999999909e+02,-2.597960338201959346e-03,-1.790621618534118664e-01,9.671058464036395463e+00,2.261221474938454323e-01,2.367767117809871091e-01,-1.023534516113045800e+00
2.460200000000000102e+02,-7.085916343043974566e-03,-1.464446844014002103e-01,9.882852571511619999e+00,-2.576669973964296201e-01,2.634699952678747903e-01,4.075273712385840130e-01
2.460300000000000011e+02,9.352615649754317251e-02,2.983406135338519394e-01,1.004611736424505430e+01,-5.245177427372177403e-02,1.640850852735906973e-01,-8.035724933149947236e-02
