t,ax,ay,az,gx,gy,gz
2.271999999999999886e+02,6.402712334650094428e-02,-8.044146728913903477e-03,9.845901136755534466e+00,-1.387172338275748651e-01,1.431828606784814883e-01,1.497614078739282739e+01
2.272100000000000080e+02,7.622809242840798694e-02,1.596846867930081237e-01,9.882719143779178594e+00,3.141448335238018474e-01,1.791483593408767228e-01,1.454984324483246283e+01
2.272199999999999989e+02,-4.381943353212756150e-04,9.610728514802185929e-03,9.842282936483037759e+00,-4.924309023224156950e-02,-2.699982359163155543e-02,1.496290932327424983e+01
2.272299999999999898e+02,1.563083124674692348e-01,-3.526475536155990187e-02,9.779183757369594332e+00,1.523905590567995738e-01,1.579332758182773189e-01,1.458075627758370452e+01
2.272400000000000091e+02,5.655279918145413032e-02,7.352214468559806204e-02,9.674890630820410564e+00,-3.556123126161570697e-02,2.447469536159602166e-01,1.477262154876054190e+01
2.272500000000000000e+02,-1.906488463141964643e-02,6.421410685323665490e-02,9.762706443236563558e+00,-1.807512203578139423e-02,3.619210733041688943e-01,1.505563567860673402e+01
2.272599999999999909e+02,1.846571650294396849e-01,1.738389570403583995e-01,9.835551505748066248e+00,-8.168161476992463754e-02,3.774949125868019006e-01,1.456158450064298115e+01
2.272700000000000102e+02,-1.302817614253188871e-01,2.054504289935241979e-01,9.788293460829155634e+00,-9.202490022471118691e-02,-3.544066981368077518e-01,1.479251605255982760e+01
2.272800000000000011e+02,-7.321170055584766412e-02,1.670949216768686241e-01,9.777663958610354200e+00,-1.382124264169339867e-01,-2.549451431422104508e-01,1.462988526208029683e+01
2.272899999999999920e+02,2.810617924246237020e-01,1.555003502929135917e-01,9.766307219657752725e+00,6.721626414571434116e-02,-5.082697407500694903e-02,1.457020608515452231e+01
2.273000000000000114e+02,6.707034588386055762e-02,2.058047134043037851e-01,9.838777756555865395e+00,-2.062161834304297447e-01,-2.442806204155572036e-01,1.498073062160022317e+01
2.273100000000000023e+02,-2.633143044022036028e-01,2.819809055108023488e-01,9.861077290881063107e+00,2.309181979504726367e-01,1.864212169795979868e-02,1.564096218779089398e+01
2.273199999999999932e+02,1.018932017783599070e-01,6.701953637134076824e-02,9.745436512987289746e+00,2.701672770264060830e-01,2.517828152216642912e-01,1.455630699537430495e+01
2.273300000000000125e+02,-1.023103606415116523e-01,1.994999221696757696e-01,9.814734709091693432e+00,1.087383453013920573e-02,1.390571941078822815e-01,1.477230821108844339e+01
2.273400000000000034e+02,-5.743142539125958845e-02,1.692021828788851101e-01,9.887938281702510324e+00,-2.345473836787311805e-01,-9.599296554158144590e-02,1.400554376412563151e+01
2.273499999999999943e+02,2.550940035193932087e-01,2.075215504781464104e-01,9.957176955835837617e+00,-3.920448050090174358e-02,-1.341977175512319986e-01,1.612791248301790858e+01
2.273600000000000136e+02,1.655516224666668812e-01,1.474676832240952862e-01,9.909318654242555979e+00,-6.312768004091981466e-02,-1.771258879286871923e-01,1.411961147968709440e+01
2.273700000000000045e+02,1.998111535835360719e-01,7.774591532781313652e-02,9.871399544380142999e+00,-1.986239389218314166e-01,-1.845616620720568202e-01,1.467260301896447316e+01
2.273799999999999955e+02,-6.072988747752069982e-02,1.527380223011744476e-01,9.766117970804407022e+00,7.766472044326333535e-02,-1.035029114332050582e-01,1.529106695954549267e+01
2.273899999999999864e+02,-2.911065775948754736e-02,9.383646168284130729e-02,9.842481236361130925e+00,-2.056337117685799187e-01,2.391310079913060160e-01,1.566648736318433244e+01
2.274000000000000057e+02,2.186656225918904087e-02,6.776281378491386120e-02,9.904264163292298306e+00,3.187401961289544339e-01,5.758063331788870753e-02,1.487405810543239149e+01
2.274099999999999966e+02,8.683972296875326624e-02,2.852353889491444638e-01,9.730520167619065575e+00,1.449497601365899169e-01,-7.678815601374006442e-03,1.530697655904980437e+01
2.274199999999999875e+02,-3.419839852173763711e-02,1.818209974597333745e-01,9.709842436354433559e+00,-3.293803259285927876e-01,-2.209102912119239592e-01,1.446262468554576941e+01
2.274300000000000068e+02,1.878373203469110020e-01,-3.085503979248951922e-02,9.832316000141272383e+00,2.432499868992253900e-01,1.840286790312926912e-01,1.506049266453183755e+01
2.274399999999999977e+02,4.911857267848557251e-02,-1.629153127627450959e-01,9.660206252672464800e+00,2.050975909811822151e-01,5.502659128850632270e-02,1.487418691057194664e+01
2.274499999999999886e+02,1.490931115992051026e-01,1.514796508927450103e-01,9.765998700542319000e+00,5.437886163571470366e-02,-1.903143666060369554e-01,1.562936965841641168e+01
2.274600000000000080e+02,-7.799896570121608863e-02,1.034201927927850262e-01,9.750272384764434364e+00,3.256377415176758133e-02,1.046126643359434061e-01,1.503590589287628632e+01
2.274699999999999989e+02,-4.188785722938289519e-02,1.690234128737014285e-01,9.850761662680708852e+00,8.084465749563958525e-02,-2.828275912243735646e-02,1.504840626457410480e+01
2.274799999999999898e+02,2.456741768549737873e-02,1.909165474973668064e-01,9.776387640916292199e+00,-4.682964551469073755e-02,3.127426061031793325e-02,1.509057674666457771e+01
2.274900000000000091e+02,-4.591160508088196895e-02,1.653983427915342863e-01,9.818060305779269470e+00,1.239586516192386773e-01,-2.785217891985953265e-01,1.531522849038794121e+01
2.275000000000000000e+02,1.047724399020207448e-01,8.860069744157479665e-02,9.752943819527027713e+00,-2.549040527176255622e-01,1.000963299803699774e-01,1.460660027333963562e+01
2.275099999999999909e+02,1.067647711716651071e-01,2.638070570225235500e-01,9.836536018908081047e+00,-4.164022429610346743e-01,9.549849360131172638e-02,1.513178574431717749e+01
