t,ax,ay,az,gx,gy,gz
1.000000000000000000e+02,-2.905034189769749309e-02,8.476472422544772956e-02,9.839885386488054664e+00,-1.986519324510237494e-01,1.179257993449113195e-01,-4.120558153976514038e-02
1.000100000000000051e+02,-7.889222191499610862e-03,-3.098619094765263371e-02,9.698443464945384562e+00,9.103611976415644513e-02,2.758742312040465272e-01,-4.417251987120124346e-01
1.000199999999999960e+02,-2.052130062259628629e-02,5.565222027675126304e-02,9.713870965089558496e+00,-2.180081659483208145e-01,-1.022077906751858029e-01,5.016211447043453786e-01
1.000300000000000011e+02,-2.279045472268739075e-02,-9.341301419356415683e-03,9.648567750970835633e+00,-1.401490314216086441e-01,-2.512158161121264000e-01,4.058151093473676974e-01
1.000400000000000063e+02,1.582860293985754313e-02,1.136207435083005229e-01,9.962820060628946095e+00,-1.475774583220033076e-01,4.843281088915464827e-01,-3.581563479750065060e-01
1.000499999999999972e+02,-4.502235530366313632e-02,-3.674056071010108147e-03,9.756861547009251012e+00,-1.042364496902551396e-01,2.976914766065567597e-01,2.864122455696350711e-01
1.000600000000000023e+02,-4.032955819170924716e-02,-7.067762177790294642e-03,9.941446700315426099e+00,1.335628129729491131e-01,2.181385062011101036e-02,-8.128916445935980839e-01
1.000699999999999932e+02,1.072851490620991832e-01,-4.987873226760207446e-02,9.616059018308629192e+00,-2.043455906915427889e-01,3.968077013986569257e-02,1.228164741955336398e-01
1.000799999999999983e+02,-2.935224638814117049e-02,7.558408478748394888e-02,1.005885013301655384e+01,1.706429385164882628e-01,-1.367101923707702837e-01,9.882362757283137678e-02
1.000900000000000034e+02,3.835524037071247339e-02,4.163389813952522028e-02,9.788073674304222038e+00,-5.821163486995243469e-02,-2.846425749222888935e-01,1.490211340597371037e-01
1.000999999999999943e+02,-8.894917404884471190e-02,-1.156636191941300684e-01,9.838875417495485109e+00,1.336578823783508563e-01,2.725474948935295294e-01,6.492962962190067522e-01
1.001099999999999994e+02,-4.446900271528725357e-02,3.880949927216056916e-02,9.688324736050903496e+00,-4.516934715917816229e-02,2.616912787992604073e-01,-8.637643232643565927e-01
1.001200000000000045e+02,-1.232560562490680606e-01,1.868557977818616211e-02,9.793667840986159945e+00,1.373598939733534086e-01,-2.223897591329992984e-01,2.184649116934687385e-01
1.001299999999999955e+02,1.854433433361827588e-01,9.635721034584282529e-02,9.744639223640177761e+00,1.451981542460762942e-01,5.743292446635740213e-03,-1.362329812174036814e-01
1.001400000000000006e+02,1.375459677668053049e-01,-8.982836261719613982e-03,9.717841090545947580e+00,-1.361874653746306396e-01,-3.779229483725577571e-02,-2.313384320069597488e-01
1.001500000000000057e+02,5.954589932786868989e-02,-9.739404226483665272e-02,9.779062801271420469e+00,3.433702863694241270e-01,-3.877658490040968298e-01,-3.418556706859502414e-01
1.001599999999999966e+02,2.151102720289829184e-01,-4.516447564596906550e-02,9.640422277720659849e+00,-1.236496664589165073e-01,-4.818928878566544616e-02,-2.868544359815879408e-01
1.001700000000000017e+02,7.702860513831255584e-02,1.834298448207097587e-01,1.000421734597815693e+01,-1.376637067622359656e-01,1.348425543028631268e-01,-2.134412279956911518e-01
1.001800000000000068e+02,-1.719757436488216634e-02,-2.126454519184638181e-02,9.782901734008326855e+00,-2.737421339985166707e-02,-2.226070421324085058e-01,-6.280564979469290821e-01
1.001899999999999977e+02,3.725196670916709751e-02,1.033302164475837642e-01,9.928493162940950967e+00,9.842497874118302792e-02,-1.650339647597090231e-01,-3.397397740865573113e-01
1.002000000000000028e+02,1.360786355479141341e-01,-1.370382209228351855e-01,1.010048738348203479e+01,-2.648973906531466027e-01,-6.671553003798061376e-02,3.627263214097244393e-01
1.002099999999999937e+02,-8.803161750079682712e-02,3.959500525689071959e-02,9.740156775940128853e+00,2.096191033648729385e-01,8.078914298933759230e-02,7.372297718631511815e-03
1.002199999999999989e+02,-1.172817787266561551e-01,-1.533358830898467751e-01,9.845516583360488738e+00,5.690535690633471977e-02,1.250831572248604223e-02,4.753170034846408987e-01
1.002300000000000040e+02,4.060791666299375796e-02,7.019029391978254956e-03,9.857512444554291875e+00,2.170020461569222014e-01,1.912757386601499909e-01,-1.887117931160092188e-01
1.002399999999999949e+02,-5.868497335487376371e-02,-7.404273818639925397e-02,9.684450191584124568e+00,8.282780020739183291e-02,-9.894447361123827334e-02,6.380359139054038176e-01
1.002500000000000000e+02,-2.259901367458476418e-01,-9.244948243392919762e-02,9.894925041382297337e+00,1.214687327174321096e-01,2.104939883213623186e-01,1.103827240583051150e+00
1.002600000000000051e+02,-1.242933346910568421e-01,-1.042991401827964570e-01,9.946069869256668028e+00,-6.457831987321013822e-03,-1.422153294179906435e-01,-2.807646258827319330e-01
1.002699999999999960e+02,-3.114243493535451268e-02,-2.138323956660850497e-02,9.767521865224948030e+00,6.878813247134496489e-02,-6.970038214558209322e-02,-1.103164977024895244e-01
1.002800000000000011e+02,4.818875474790214331e-03,-1.900502828126977573e-01,9.854548759531571278e+00,1.659980433630162955e-01,-2.073592430798377184e-01,2.539816558092550802e-01
1.002900000000000063e+02,7.796909938329855093e-03,-1.439239148476397778e-01,9.822439054520639701e+00,-1.200032846895274369e-01,7.940801384316478750e-02,-1.094544437823753852e-01
1.002999999999999972e+02,2.005196340235445573e-01,9.362897132689992907e-03,9.789889990787060015e+00,5.519934027433177903e-03,-1.103631207335170616e-01,-2.319587072511769543e-01
1.003100000000000023e+02,-2.076252567010936426e-02,-1.747119284447840870e-01,9.912853653133698373e+00,-2.589135583071993651e-01,3.851014836041018186e-02,2.314510952501985519e-01
1.003199999999999932e+02,2.781254895361047821e-02,-1.521626095233783449e-01,9.741249811383340784e+00,-2.028084890036109533e-01,-1.060818495453734328e-01,7.034878758369976781e-01
1.003299999999999983e+02,-1.625892027374496174e-01,1.786662516218560648e-01,9.772293406622704737e+00,-4.386318743540291304e-02,6.493373841904653831e-02,-2.252889289217480384e-01
1.003400000000000034e+02,-3.113553831527568396e-03,1.571232888356568491e-01,9.669497353258677208e+00,1.505686317596029722e-01,-2.005180272824931831e-01,3.630353163757301521e-02
1.003499999999999943e+02,3.341989431717662384e-02,-8.324817253647913418e-02,9.762514909648832173e+00,6.886663669238536623e-02,-6.127347196456219003e-02,2.522442677957160706e-01
1.003599999999999994e+02,-1.375259480981189664e-01,3.290793645861064820e-02,9.906299929432728746e+00,1.976342368873927613e-02,1.462517391321064841e-01,1.755957780184679295e-01
1.003700000000000045e+02,-9.339919596369565535e-02,-8.240121847967264712e-02,9.798468916846644561e+00,1.511618263278104723e-01,-5.788306538509157412e-03,-9.407670206930313084e-01
1.003799999999999955e+02,4.891686338368702452e-02,-7.817367909510590518e-02,9.748284722839523297e+00,-5.307448969693547014e-03,2.281362775002334087e-01,4.687685511835508745e-01
1.003900000000000006e+02,-5.463262643119115580e-02,-3.135622272221680329e-01,9.622337529618778973e+00,-2.269290301351478689e-02,-1.456739050978926309e-01,3.263324829692063611e-01
1.004000000000000057e+02,-1.025417715099742784e-02,1.528745493939398792e-01,9.656504347272425903e+00,9.731945390396073980e-02,-6.695040121092828145e-02,-4.580914407402603139e-01
1.004099999999999966e+02,5.407775189589796722e-02,5.545673483126548065e-02,9.674191608975011292e+00,1.030676454524046513e-02,-1.627048480785250051e-01,4.626786116334346555e-01
1.004200000000000017e+02,2.036872171795816033e-01,7.424134552540638532e-02,9.814870466392941140e+00,-4.015531986061428582e-01,-1.764743805884054773e-01,2.870589010750060899e-01
1.004300000000000068e+02,-2.217852010783921690e-02,5.323472019944541084e-02,9.989788463401126251e+00,-1.518935471419050054e-01,-1.184566487019549225e-01,-1.630641188854933255e-01
1.004399999999999977e+02,1.769198078877443070e-01,-1.991403447271205412e-02,9.871760626930726090e+00,-2.177299560680767687e-02,1.841339598987956905e-01,-6.544835173303911735e-02
1.004500000000000028e+02,-1.958773661295593604e-01,-4.856967037156693229e-02,9.797244887902389010e+00,1.574437033557174737e-01,-1.366728785825022385e-01,-1.456534151875270022e-01
1.004599999999999937e+02,1.483628586819854892e-02,-3.459250766429882752e-03,9.887951944124221626e+00,-1.983226225194526307e-02,3.185025554652636259e-01,-1.019086817992974403e+00
1.004699999999999989e+02,-3.340892070952310167e-02,1.465683837696530323e-01,9.757607525784619540e+00,4.968826477701864669e-02,7.014191367207310568e-02,-3.163667945374962209e-01
1.004800000000000040e+02,-5.324589840683974229e-02,2.306522108205223513e-03,9.528200129445126620e+00,1.337478117939222277e-01,-3.994407493974570511e-01,-8.860744736434339464e-02
1.004899999999999949e+02,6.580675755568536622e-02,1.941096312422550818e-01,9.882518584207730328e+00,9.566183067155695219e-02,-1.232913527470563680e-01,1.835152701404657027e-01
