t,ax,ay,az,gx,gy,gz
9.840000000000000568e+01,8.621103951896245954e-02,-2.534841911260929392e-01,9.782690962443622240e+00,-1.088940973858189623e-02,-4.255853835758784953e-01,-1.485084752195625590e+01
9.840999999999999659e+01,3.106172284661483721e-02,-1.321927592100954063e-01,9.669824320330489442e+00,3.194710414462235137e-01,7.400798740591643665e-02,-1.564088628970038286e+01
9.842000000000000171e+01,1.403378656698590077e-01,-1.072004442048379302e-01,9.808162945002768751e+00,1.281246454902151832e-01,-9.843490490251444180e-02,-1.505472583934746211e+01
9.843000000000000682e+01,4.332841334392589089e-02,-3.398313038826521471e-01,9.823061828903940196e+00,-1.126511833250859766e-03,-1.294128321590454905e-02,-1.498204118580650501e+01
9.843999999999999773e+01,8.050837886620336448e-02,-1.301927851962077498e-01,9.720037421562169655e+00,-2.040007789957141715e-01,-1.499828243074975420e-01,-1.469706175201750753e+01
9.845000000000000284e+01,-1.135418455202865939e-01,-3.668442223285545145e-02,9.804195339223038985e+00,-3.057653550931700437e-01,-6.595824430985308684e-02,-1.565490625069118025e+01
9.845999999999999375e+01,-2.311627753676724628e-02,1.624485672837988615e-03,9.692917046259204028e+00,-3.465602200241660324e-01,-3.626927493046802620e-02,-1.417470776330874749e+01
9.846999999999999886e+01,8.136361486422356848e-02,-1.038241241866600523e-01,9.834490522645316091e+00,2.006983690893517636e-01,-1.608233046177460213e-01,-1.441106427566425907e+01
9.848000000000000398e+01,7.239727440693680127e-02,-1.748163698937424682e-01,9.727643616439948460e+00,3.589117847793178023e-02,9.595176268256243313e-02,-1.509185114404325390e+01
9.848999999999999488e+01,8.989032098691096540e-02,-6.893945650335926711e-02,9.842495192934894277e+00,2.531989202449925758e-01,-1.427344930511149218e-02,-1.454139826390578527e+01
9.850000000000000000e+01,1.206546471908864077e-02,-2.503395198237990393e-01,9.870520360963293882e+00,3.040883321475087442e-01,6.009058590547379508e-02,-1.570991330701147781e+01
9.851000000000000512e+01,-6.520220031352796930e-02,-8.703849569489867377e-02,9.890261819930653786e+00,-9.867348843473555068e-04,3.481559659268076978e-01,-1.453402361082831185e+01
9.851999999999999602e+01,-5.894653351895391864e-03,-1.700965685279789696e-01,9.987102325734916519e+00,1.679108147643199878e-01,3.638808772850631867e-01,-1.494445655916030979e+01
9.853000000000000114e+01,4.703436400850337373e-03,-4.747120134327262320e-02,9.856890372036472669e+00,2.374462547274232560e-01,1.271893795808938521e-01,-1.402678017289316159e+01
9.854000000000000625e+01,2.417408085325754505e-02,-2.130217967583104000e-01,9.805866091830068854e+00,-9.336789340970050310e-02,9.154786135193321295e-02,-1.477907897107864876e+01
9.854999999999999716e+01,-9.678654268850871156e-02,6.350538910497388612e-03,9.902754514946812137e+00,1.090999201152614284e-01,3.478673461866990113e-01,-1.468552379063110713e+01
