t,ax,ay,az,gx,gy,gz
1.095999999999999943e+02,-2.527449370057673894e-01,-1.706758786220363353e-02,9.860781045916148457e+00,-2.042792572199507786e-02,-1.966986590232584486e-01,1.473506611743891082e-01
1.096099999999999994e+02,-5.151533470447313724e-03,2.006978357449708608e-02,9.899053873139614268e+00,3.997786944269412501e-01,5.236507298310918435e-01,-6.161267673773542786e-01
1.096200000000000045e+02,-1.755712091840432032e-02,-1.096648120896549089e-01,9.860138057780376997e+00,-7.937744177694761039e-02,5.909167397706063807e-02,4.458535242021126055e-01
1.096299999999999955e+02,1.029955997616806285e-02,-6.760075166384840739e-02,1.000047622080631449e+01,1.915763956239503740e-01,8.195485602954265258e-02,1.004137456859694882e-01
1.096400000000000006e+02,2.531854351405917261e-02,-1.189274183661857970e-01,9.781882499403655729e+00,-1.678182880977025782e-01,1.043436123182026401e-02,7.302477140677058332e-01
1.096500000000000057e+02,-6.839215253494750069e-02,2.789684189211824594e-02,9.842813625915983522e+00,-4.062950247423341432e-02,-6.948170559998424756e-02,2.881797251870268917e-01
1.096599999999999966e+02,1.471314977759945186e-01,-2.499640952305141883e-01,9.816490271063610606e+00,1.836614834852259674e-03,-1.164747650661012018e-01,2.635269423744843187e-01
1.096700000000000017e+02,-6.616155380558270960e-03,-7.653708510981747926e-02,9.923240572832597195e+00,-3.420450321449299835e-01,-6.978400838538870166e-02,-5.380756060166318466e-01
1.096800000000000068e+02,-1.996636741864157502e-02,-7.197745643189312759e-02,9.850966435290697376e+00,2.258001685307051698e-01,1.858428393493527161e-02,7.863368694147984117e-01
1.096899999999999977e+02,7.445296083014028843e-02,9.076102005735539602e-02,9.820748541084835637e+00,5.769822528400556094e-02,-5.799748281991876780e-02,-3.931607398237953188e-02
1.097000000000000028e+02,1.853994528903411603e-03,-1.561922033684860489e-01,9.992296486079586870e+00,-2.587970981494709666e-02,1.876101556223163103e-01,1.147898092415315707e+00
1.097099999999999937e+02,2.565841659244398332e-01,1.296519133871848195e-01,9.728094268282065471e+00,-1.962912164372530854e-01,-1.936324557271083824e-01,3.076094537100242388e-01
1.097199999999999989e+02,-2.099077911079613723e-02,7.471791072354333485e-02,9.886262793851280151e+00,-7.727956807349226076e-02,-2.735015318908313176e-01,-3.068625573391268735e-01
1.097300000000000040e+02,3.518154509138963354e-02,1.045076056758864474e-01,9.813910276485636075e+00,1.050767232369042292e-01,2.378823055292635102e-01,-2.509676728749417607e-01
1.097399999999999949e+02,-7.491526548670611463e-02,-4.268586815790983979e-02,9.640900677307602251e+00,3.567672189906172242e-02,1.094412467107860609e-01,1.991587265464906387e-01
1.097500000000000000e+02,8.705355430382522020e-02,-4.198951339239420655e-02,9.801433359049180893e+00,-2.706389537177185667e-01,-6.882321810005870288e-02,5.215842733841850043e-01
1.097600000000000051e+02,3.087183941938404647e-02,-7.869286105841057088e-02,9.895073026676669770e+00,6.412928746895633914e-02,-2.402123595751964880e-01,-2.829825001544050006e-02
1.097699999999999960e+02,-3.389680508233362116e-02,5.807189259663139702e-02,9.806475287239022620e+00,1.205817397734534335e-01,-4.949293582292155214e-02,-3.150062912015678118e-01
1.097800000000000011e+02,-8.724380986016777584e-02,-3.516390693915865534e-02,9.692406347634381802e+00,-1.231293547478288924e-01,-2.293857845772010740e-01,1.951027467240877555e-02
1.097900000000000063e+02,-1.309422299601324113e-01,-8.075797778169846453e-02,9.810237468950500528e+00,1.481781673504977415e-01,-2.595563165254013982e-01,2.616934882769413884e-01
1.097999999999999972e+02,4.187145588757942155e-02,-3.541273638134449092e-02,9.585839661158505720e+00,9.697816681330023725e-02,4.508051590414627885e-01,-5.977817148760002919e-01
1.098100000000000023e+02,-1.386879470527027092e-01,3.711343081624645518e-02,9.892977790470704136e+00,-4.678927832060087444e-01,8.088670767617298085e-02,-1.679615759273664910e-01
1.098199999999999932e+02,1.308474169200163073e-01,-1.263448940157073375e-01,9.685847860739718485e+00,2.656334431845073230e-01,-2.369714758143373068e-01,4.881394937387436572e-01
1.098299999999999983e+02,-1.262845249768365097e-01,-9.512365577611732459e-02,9.881892175120288613e+00,-1.393520765105351056e-01,3.223615842465494055e-03,-3.383392077051788210e-02
1.098400000000000034e+02,-1.783749196082728278e-02,1.349913882602500614e-01,9.828851741214389648e+00,2.013192055844836570e-01,-7.991599132112352233e-02,2.336794920557410185e-02
1.098499999999999943e+02,-8.815412720738330377e-02,-9.068176124014742934e-02,9.607885421159277684e+00,-3.097563784391491604e-01,3.758094565167040962e-02,3.106465609131277561e-01
1.098599999999999994e+02,3.268623443857666348e-03,1.447494188895284972e-01,9.785013824331722176e+00,1.197392198025327703e-01,-4.166854997712851061e-01,3.470507490886430291e-01
1.098700000000000045e+02,2.650717937530442520e-03,-5.271583775123923898e-02,9.777053996825003424e+00,2.680549934986568017e-01,2.681547521999584904e-01,-3.168162835701626157e-01
1.098799999999999955e+02,4.448029980195750133e-02,-1.355636011730252111e-01,9.722784562831030541e+00,-3.380059167746569115e-01,1.235202798318871809e-01,-3.105589149076808941e-01
1.098900000000000006e+02,-1.526278993834990494e-01,1.370298269364239319e-01,9.886630107221741071e+00,2.524668090312893742e-01,-1.660746628442178741e-01,-2.173497124787572288e-01
1.099000000000000057e+02,-7.637026591789572438e-02,1.745283228436321776e-01,9.601000343284677996e+00,-4.171281001147251200e-01,-4.221323730773515748e-02,-9.474428822288034624e-01
1.099099999999999966e+02,9.705474511521981762e-02,-5.807752300189247818e-02,9.690644379645277695e+00,7.896220733271845649e-02,-4.582897590948218358e-01,-1.092893018842079345e+00
1.099200000000000017e+02,6.585516020040108054e-02,1.092724332030756695e-01,9.791360716342481396e+00,-1.148005342704693232e-01,1.739006140013028001e-01,-3.695872904786062785e-01
1.099300000000000068e+02,-2.499482528276352200e-01,1.031060134807520318e-02,9.984433260874348903e+00,-2.625260521725008567e-01,1.052761483774019430e-01,5.851100150211391293e-01
1.099399999999999977e+02,3.772295865948459975e-02,1.577280137960832343e-02,9.921822216766008395e+00,-2.115200450664041498e-01,-7.264569612938719112e-02,-6.265085447732040569e-01
1.099500000000000028e+02,-1.032464975968102605e-01,3.138395085230370057e-02,9.760216675556080190e+00,-5.983350744496188783e-02,-2.276585670623522129e-01,-2.017606571412522143e-01
1.099599999999999937e+02,-5.918228767052861189e-02,2.019934033834885987e-03,9.739706424226648451e+00,4.529840091627436727e-01,4.730393129855978152e-01,2.984369175762069948e-01
1.099699999999999989e+02,-2.273275873143358952e-02,1.023616112923855445e-02,9.943910962813051313e+00,-3.787925473499847984e-02,1.810702388400223517e-01,-3.822760489207097101e-01
1.099800000000000040e+02,1.557390157649666262e-01,6.073567880688736983e-04,9.901830812665087578e+00,1.504076885937224821e-02,-5.050428375686192434e-02,1.465712832877328564e+00
1.099899999999999949e+02,-1.042697409183286211e-01,-5.760174364027226268e-02,9.791157009277355883e+00,-1.913778065285914598e-01,-4.866330197169102534e-02,2.996936460324975404e-01
