t,ax,ay,az,gx,gy,gz
2.648000000000000114e+02,3.596816940793624157e-02,2.591889653575991104e-01,9.784083917839806688e+00,-1.281215250737778866e-01,1.994808824645268874e-01,1.598049312569212255e+01
2.648100000000000023e+02,1.399087805774638753e-02,1.966952066654538700e-01,9.825329329212278751e+00,8.780520139075449759e-02,3.645880999905957709e-01,1.444442907980497104e+01
2.648199999999999932e+02,1.345999664724023270e-01,9.978853787190716806e-02,9.778548602254160116e+00,-1.302255232705686327e-01,-2.061793033340795223e-01,1.562028996380043822e+01
2.648299999999999841e+02,-7.906670003196188123e-02,1.704363519042405850e-01,9.939873308781523420e+00,2.153927935157941842e-01,-8.785183218813816253e-02,1.497309180977230980e+01
2.648399999999999750e+02,-1.339807450660342736e-01,1.967465173503208931e-01,9.771340851440315944e+00,-3.131338447927112245e-02,1.539440805906077125e-01,1.414394489510287301e+01
2.648500000000000227e+02,-1.024425627529776811e-01,5.130972601523509091e-02,1.002862457449845301e+01,-4.265471579920024903e-01,-1.088667690287434264e-01,1.502842640459460455e+01
2.648600000000000136e+02,5.327064043520745446e-02,8.683650416979152298e-02,9.873910865849676810e+00,2.534987548207699032e-02,9.272751866084297245e-02,1.586893329009202880e+01
2.648700000000000045e+02,-4.949629085182821048e-02,1.352648857104443991e-01,9.670682936989868139e+00,8.721217478912256238e-02,-3.215969197091099741e-01,1.473276517729854973e+01
2.648799999999999955e+02,-8.735352922468359038e-02,1.511764033474045366e-01,1.005094185375151206e+01,3.530044376972298892e-01,2.927619323943792540e-01,1.489879162710499116e+01
2.648899999999999864e+02,-9.773527338316900792e-02,7.154246170414324535e-03,9.998903789353089877e+00,-1.995387753179493628e-01,4.060073850762954684e-02,1.440951425437370403e+01
2.648999999999999773e+02,1.747574608819383452e-02,2.412608304592469555e-01,9.585159484187464329e+00,2.765856281598501679e-02,3.654584087044539936e-02,1.532998810168072978e+01
2.649100000000000250e+02,-2.753919792731248338e-03,1.697875131769553403e-01,9.809513950612670286e+00,-1.860399774995449007e-01,-1.264127119469353466e-01,1.569534560768191689e+01
2.649200000000000159e+02,-1.418791995288616881e-01,1.418360907056297471e-01,9.619918517205565678e+00,-1.518781528608416365e-01,-2.600706792990463145e-01,1.519940085078119019e+01
2.649300000000000068e+02,-1.385419533601205677e-01,9.518844907148775458e-02,9.680349989770610009e+00,-4.887346731719523496e-01,2.718556175595925883e-01,1.421014472951031493e+01
2.649399999999999977e+02,-5.268775559595174907e-02,6.533751079749472446e-02,9.724463157143734549e+00,-1.008833592398158258e-01,9.760375560043656196e-02,1.568622545604365470e+01
2.649499999999999886e+02,9.180929192177245124e-02,1.682516423598814093e-01,9.866260921881869095e+00,-3.425179223497449438e-02,-3.236055551277784992e-01,1.481684667262642208e+01
2.649599999999999795e+02,-4.258932421149047576e-02,1.824274834660660760e-01,9.805359014349702917e+00,2.153524493905302206e-01,-2.772890084235956829e-02,1.471986535442044364e+01
2.649700000000000273e+02,-1.476482304696241643e-01,3.636253636116726917e-01,9.879342017159052247e+00,3.668050470227716131e-01,2.130730496501083149e-01,1.485797708513766580e+01
2.649800000000000182e+02,-8.661935813490008809e-03,3.726107091798933624e-01,9.938316117802655114e+00,-1.464920401189853949e-01,-1.835544923146564464e-02,1.523252331400832915e+01
2.649900000000000091e+02,3.804950621891074747e-03,1.132437509374760731e-01,9.662174133617634553e+00,2.807225687328418484e-02,1.824794917974725816e-01,1.491812796718261325e+01
2.650000000000000000e+02,-1.485055674188856256e-01,7.079480621590232559e-02,9.875361965781092266e+00,-1.409215864923894779e-01,1.942097492327571617e-01,1.527501086033840849e+01
2.650099999999999909e+02,-1.217791940384217730e-01,4.005788234173074391e-02,9.893746659284509803e+00,2.296117217534081323e-01,1.838866718461169281e-01,1.491443232318558820e+01
