t,ax,ay,az,gx,gy,gz
2.743899999999999864e+02,1.271709092720766932e-01,1.674372783718061919e-01,1.003584917222553230e+01,-2.235021142791329130e-01,3.446087339911108605e-01,1.511789722904863353e+01
2.743999999999999773e+02,5.423963846398930505e-02,1.468054022940465941e-01,9.930742803270167229e+00,6.456040054453911214e-02,1.248974118610561429e-01,1.491837381939719620e+01
2.744100000000000250e+02,-5.278050644142356224e-02,2.111871629010101115e-01,9.661548265003450098e+00,-2.192413307491447305e-01,-7.013361394433170748e-02,1.547470512377650920e+01
2.744200000000000159e+02,-1.564966965881175662e-02,1.380838660623680547e-01,9.732948196472912983e+00,-2.104937519491218711e-01,3.607191283720478925e-02,1.499744829362764698e+01
2.744300000000000068e+02,-1.230217213478565497e-01,-2.139830186295224590e-02,9.886185520655839554e+00,2.455062184380170098e-01,-1.268649405163661259e-01,1.471744539549846920e+01
2.744399999999999977e+02,2.488885231444673551e-02,2.177185767201099131e-01,9.699401252024271614e+00,3.088113703007658306e-01,-2.030183700080946327e-02,1.509366771888418057e+01
2.744499999999999886e+02,-8.065856774717745925e-02,1.588452784206219881e-01,9.700777993518173048e+00,1.416617156984623371e-01,-2.013086614242577677e-02,1.493639173555635224e+01
2.744599999999999795e+02,2.238832894884810742e-01,2.170109115053484028e-01,9.768771474588197279e+00,1.018737548375497071e-01,5.929607289415139010e-02,1.520324684257656145e+01
2.744700000000000273e+02,-5.476546022872474245e-02,7.749178002522613684e-02,9.893195749199790612e+00,1.382580475482163111e-02,-1.914451129090938841e-01,1.486783709931569675e+01
2.744800000000000182e+02,1.025789429834215866e-01,1.353535243240861496e-01,9.906262387679683812e+00,1.355538075386427399e-01,1.505341558455811947e-02,1.528266117163240345e+01
2.744900000000000091e+02,1.528483796549806317e-01,1.114746169842129875e-01,9.721336774680667148e+00,-1.147858461681185334e-02,1.233161658871358146e-01,1.498311276079575549e+01
2.745000000000000000e+02,8.288368852020384925e-02,2.526618682710319863e-01,9.624316310540237396e+00,-2.879730115688449721e-01,3.188770214472707032e-01,1.412841235895518643e+01
2.745099999999999909e+02,-5.066378425708846500e-02,2.294956223790495242e-01,9.913889229902796529e+00,7.073510089943656209e-02,2.173931829833515919e-02,1.487773974945129574e+01
2.745199999999999818e+02,-5.780909365756490420e-02,3.129652245762525875e-01,9.888591728557456051e+00,-3.646197733324609280e-01,2.221518130539901215e-02,1.546104795948225608e+01
2.745299999999999727e+02,2.944116008982600730e-01,1.509542910122363413e-01,9.824256210916139764e+00,-4.026357908373798811e-01,-5.149737693813563610e-02,1.522340630778823289e+01
2.745400000000000205e+02,1.973945901422352600e-01,3.729077986769019359e-02,9.796563693604873890e+00,1.278410915922025687e-02,3.665350019344500443e-01,1.505440676748538031e+01
2.745500000000000114e+02,3.034714567058414275e-02,5.818167880248696633e-02,9.808658196967749987e+00,2.035203255395786059e-01,8.377588703124302927e-02,1.480213069038187435e+01
2.745600000000000023e+02,-3.383721827842851165e-02,2.539561030334926972e-01,9.823725754581731806e+00,9.427846943379754319e-02,-6.448546121522866215e-02,1.481673192439605558e+01
2.745699999999999932e+02,-8.700115198177402198e-02,2.949400683974369719e-01,9.754825621443830030e+00,9.221698546709722333e-02,4.272225048768200917e-02,1.539616905618376030e+01
2.745799999999999841e+02,-6.197872470460755873e-02,3.031396188937512948e-02,9.938074738965648081e+00,-1.884530378983068077e-01,1.244176210055925325e-01,1.506061879687221960e+01
2.745899999999999750e+02,7.103083299437840115e-02,1.125254999086880564e-01,9.608523694597561615e+00,3.525420398647297927e-03,9.473959504689329070e-02,1.486146934116269058e+01
2.746000000000000227e+02,2.312910629760873693e-01,5.131700836738162241e-02,9.917212243828355867e+00,7.699547164990774850e-02,-2.208438682110085427e-01,1.475343944291532416e+01
2.746100000000000136e+02,-1.187990074721675775e-02,3.624935080765542272e-01,9.728650071338545757e+00,3.186438796956192476e-02,2.676340227986850340e-01,1.564132734285088233e+01
2.746200000000000045e+02,1.198476536099396805e-01,2.013432738367999797e-01,9.614625797106297611e+00,-1.514434197330658330e-02,1.485468549743573785e-01,1.458699396948347271e+01
2.746299999999999955e+02,8.984874386942964808e-02,7.505322301305847321e-02,9.853888073185794738e+00,-1.673648055918081357e-01,-2.003575796718992386e-01,1.452942043114151893e+01
2.746399999999999864e+02,-2.924803351184111777e-02,6.960723770593274518e-02,9.868657074857463130e+00,1.749368929456752708e-01,-1.583575489686954718e-01,1.515329030531365895e+01
