t,ax,ay,az,gx,gy,gz
1.328000000000000114e+02,3.841758813376641019e-02,-7.660784622003247168e-02,9.749603296375555672e+00,6.347810286631115628e-02,8.291839550331819853e-02,-1.588097573739848833e+00
1.328100000000000023e+02,-1.948963638218575434e-01,1.366231145367195754e-01,9.883169071539500194e+00,-6.508498272565792220e-02,2.287804475211322741e-01,-2.949470919841675753e-01
1.328199999999999932e+02,1.269266272924927941e-01,-1.852579682831221805e-02,9.750685670417508888e+00,5.463284525039518308e-02,-3.009933260619118145e-01,5.290206699659292244e-01
1.328300000000000125e+02,1.005450335078078572e-01,1.335726242475470445e-03,9.879081450804912734e+00,2.310361691454985711e-01,2.791050578017068018e-01,1.078636243957096369e-01
1.328400000000000034e+02,2.673544374262525058e-02,2.390829075285976768e-01,9.864316297090820029e+00,1.365143625411037454e-02,2.967016927655765079e-01,6.950161671309533495e-02
1.328499999999999943e+02,-3.103239158053969216e-02,9.211514580014958098e-02,9.846146213746363784e+00,9.240663714368019255e-03,-3.719461895209625890e-01,2.182008568539027527e-01
1.328600000000000136e+02,7.163098505660150939e-02,-2.855123147481058651e-02,9.868046177565684474e+00,4.096239372806868007e-01,1.102845658102837023e-02,2.957497590020541356e-01
1.328700000000000045e+02,3.287063986250916836e-02,3.699320070485449113e-02,9.887058830757100125e+00,4.714843876331640260e-01,-9.170879320998018280e-02,-2.214741220955211420e-01
1.328799999999999955e+02,9.520165453293079338e-02,5.509768802949291389e-02,9.801126956934743006e+00,1.966156806183348357e-02,-6.682269485402207720e-02,1.133059425283049204e-01
1.328899999999999864e+02,-1.224528135377457236e-02,8.215281183856232294e-02,9.785887618767501905e+00,1.798436035017710877e-01,2.997180703825461090e-01,4.382703032759481705e-03
1.329000000000000057e+02,-1.814742023560683010e-02,-1.036600389209305084e-01,9.798249429296369328e+00,8.395846407744260442e-02,2.729490478301477285e-01,-2.683076522548423215e-01
1.329099999999999966e+02,1.077737417692206379e-01,1.629619483000791513e-01,9.669668635648115185e+00,8.082976653033206726e-02,-7.906635849637859426e-02,-2.518631171348324482e-01
1.329199999999999875e+02,6.336620212924091999e-02,1.424324653574176036e-01,9.934570924420054183e+00,9.949011944924673889e-02,-1.384555520318528909e-01,-3.117687420448330511e-04
1.329300000000000068e+02,-1.740131153261571459e-02,-9.289350741564783576e-02,9.655915348448136371e+00,1.445330712931386097e-01,2.432217734645159002e-01,5.619670991785625375e-02
