t,ax,ay,az,gx,gy,gz
1.839000000000000057e+01,4.886919527092181692e-02,-2.990944374101983660e-01,9.712212059617650439e+00,2.859457066395335589e-01,3.730644487117804747e-02,-1.522310740046542854e+01
1.839999999999999858e+01,-1.819307928664723739e-01,-2.001595626096782654e-01,9.808792541879125082e+00,5.051382335145006008e-01,4.620831306630242968e-02,-1.591911449436657477e+01
1.841000000000000014e+01,-6.931868272364193062e-02,-1.948273881120869411e-01,9.798296745957996379e+00,-2.787818497407257845e-01,4.276017099430845514e-02,-1.496632899608429668e+01
1.842000000000000171e+01,-1.835657632862036925e-01,-3.922762644572114210e-02,9.858831187468961588e+00,-6.443870031477084981e-02,1.574588177474390005e-01,-1.517151245302645002e+01
1.842999999999999972e+01,1.171245789321543607e-01,-3.285703519488606394e-01,9.718998202571265566e+00,-1.844635044438462657e-01,1.518675381594695173e-01,-1.496776195470740234e+01
1.844000000000000128e+01,1.585646492885732783e-01,-1.494251278040629738e-01,9.927182436953964739e+00,-1.021155733967586826e-01,-8.658275420925272067e-03,-1.489396544087646568e+01
1.844999999999999929e+01,7.795667272403815351e-02,-3.027651794771434313e-01,9.859661599114376784e+00,-1.538134651462745861e-01,-2.668859916351459804e-01,-1.629503993672279805e+01
1.846000000000000085e+01,-9.867860457395449814e-02,-3.622650443504690232e-01,9.677731871722158985e+00,-4.103962237412302483e-01,-1.905847370592396450e-01,-1.555139436459121782e+01
1.846999999999999886e+01,1.482022493615790804e-01,-2.160925197614791682e-01,9.836997254500275290e+00,3.410805991711644003e-01,-3.595968766248282961e-02,-1.515497990994410671e+01
1.848000000000000043e+01,-2.532549100252101670e-02,-1.647797491776492596e-01,9.814225583708880762e+00,4.592624893285386645e-02,3.108982774355960321e-02,-1.445546757960435791e+01
1.848999999999999844e+01,-1.214459280752661630e-01,-3.944437071076173362e-02,9.801503338234747176e+00,1.678462924210453663e-02,-1.997611888963391202e-01,-1.519255563904177819e+01
1.850000000000000000e+01,-9.644042546116923798e-02,-1.935914000209211783e-01,9.663077692112553407e+00,8.102192023221645167e-02,-2.574012623138863254e-01,-1.457095891763931839e+01
1.851000000000000156e+01,-4.301566355918368806e-02,-2.205159641116107017e-01,9.778224527179741443e+00,-6.244159308329897407e-01,6.445249100714277590e-01,-1.520106242275067210e+01
1.851999999999999957e+01,4.957852048470660217e-03,-2.368619965984253284e-01,9.746510169832347970e+00,-9.467443743943892986e-02,-1.053113355404826923e-01,-1.491440959734174498e+01
1.853000000000000114e+01,-1.613442116517937314e-02,-2.184177940412345142e-01,9.765105432262576102e+00,-2.302514729766787921e-02,-5.857174181071546685e-05,-1.464616417441625629e+01
1.853999999999999915e+01,-1.412668418171027229e-01,-5.188475090063054962e-01,9.900739460887040266e+00,2.417961233157586709e-01,1.918691879182627680e-01,-1.464302399766127216e+01
1.855000000000000071e+01,1.213316409185641875e-01,-2.485952122714687185e-01,9.742752174107597085e+00,2.094725293016208578e-02,8.508511498535513418e-02,-1.512009887844869738e+01
1.855999999999999872e+01,-1.506059194368432677e-02,-8.651069331523654482e-02,1.002923563666574402e+01,3.372859966114053476e-01,-1.240376433712830767e-01,-1.508417773419592045e+01
1.857000000000000028e+01,-7.137538562706509382e-02,-4.120236625221581628e-01,1.005771519889185051e+01,3.110137455675944795e-01,1.311279118106908614e-01,-1.500168355115627072e+01
1.857999999999999829e+01,1.110302361982764136e-01,-2.081790138203690466e-01,9.845979485949230892e+00,-2.119871217851304890e-01,2.489710000139175594e-01,-1.480824081573147311e+01
1.858999999999999986e+01,-1.183406188266531295e-01,-1.955372081430943876e-01,9.681566676434966823e+00,-5.573235905631932635e-02,-1.169948064095355789e-01,-1.566032686997781731e+01
1.860000000000000142e+01,-1.628890183574514816e-01,-9.502775287150970474e-02,9.681523576451496638e+00,8.131533837804549858e-02,2.386999016161989173e-01,-1.505828480839980088e+01
1.860999999999999943e+01,1.272487446598739025e-01,-1.549981374843326931e-01,9.857441783711806238e+00,-1.739209232511672309e-01,1.307289451121511348e-01,-1.606079653805105778e+01
1.862000000000000099e+01,1.891387849550338895e-01,-1.244910120538908205e-01,9.786872847316633539e+00,-1.261121980037864243e-01,-5.165869554139351782e-02,-1.539962181269311614e+01
1.862999999999999901e+01,-4.620960186513983770e-02,-2.412617010316011057e-01,9.737385008223199634e+00,-1.933410850534923731e-02,-6.692121745548383627e-02,-1.546511938606658809e+01
1.864000000000000057e+01,-4.597000791714518989e-03,-3.424964754763493158e-01,9.811269490890365930e+00,-2.922271463998881921e-02,4.548836069748447564e-01,-1.442264488459970551e+01
1.864999999999999858e+01,-1.146664714520903572e-01,-2.196684763638315496e-01,9.680104362764545556e+00,-1.640689752963343517e-01,1.828487048325149744e-01,-1.532782711919145946e+01
1.866000000000000014e+01,5.492550243393306934e-04,-1.809342394614801564e-01,1.004832414392999951e+01,-8.435644105445651297e-02,-1.094052036606698863e-01,-1.495944946887867388e+01
1.867000000000000171e+01,-4.757052637311968979e-02,-5.087241946852912033e-02,9.867533652035987757e+00,6.975045867058805860e-02,-1.631207450831941574e-01,-1.464282382473085953e+01
1.867999999999999972e+01,-1.021284400349993342e-02,-3.094359601970795848e-01,9.973741382490944218e+00,-1.469156315368795596e-02,-3.008479583634012799e-01,-1.490292452545966917e+01
1.869000000000000128e+01,4.092583875972426177e-02,4.221323862744777444e-02,9.906282420303679004e+00,-2.017652100084222910e-01,-2.233774642360668305e-01,-1.476689585209882516e+01
1.869999999999999929e+01,-1.098145478030846667e-01,-1.494154689013770798e-01,9.886171028506415936e+00,3.244814801333382737e-01,1.236893642848531788e-01,-1.509166965079432643e+01
1.871000000000000085e+01,-3.618113392325674610e-02,-2.427845752428144932e-01,9.721058487174852658e+00,5.973260538191929037e-01,8.037601268880106842e-02,-1.491047639606827246e+01
1.871999999999999886e+01,-1.803781421778178351e-01,-2.479743933168352399e-01,9.546789292225863477e+00,1.995350951566946529e-01,-1.148395297704326579e-01,-1.451568695908865259e+01
1.873000000000000043e+01,-3.549872841132880458e-02,-1.826351150766963860e-01,9.914216739918320087e+00,1.597996516756465925e-03,5.205059814135098994e-02,-1.403114876504954545e+01
1.873999999999999844e+01,-9.343407091699951206e-03,-1.734338773531472200e-01,9.811881495724044555e+00,-8.132851980446190177e-02,-4.448780772923002225e-01,-1.604616050386206894e+01
1.875000000000000000e+01,2.289824250610780765e-02,-1.653437943143943045e-01,1.003072406765726043e+01,-1.876109982893734568e-02,1.927042797432083621e-01,-1.497979701949934039e+01
1.876000000000000156e+01,2.395765403632087176e-02,-1.029092245334480710e-01,9.767090520252518004e+00,-2.535321299958834349e-03,3.222291920272251087e-01,-1.593297094916981038e+01
1.876999999999999957e+01,9.039227507368559345e-02,-2.327855164128705689e-01,9.812310218694445751e+00,-1.284711840720874701e-02,1.557544034861874371e-01,-1.437098282008692429e+01
