t,ax,ay,az,gx,gy,gz
1.424000000000000057e+02,1.512365797371269249e-01,4.070447643272733645e-02,9.714316283202823143e+00,3.225744917050019644e-01,1.994881217715338828e-01,-2.505325558228455041e-01
1.424099999999999966e+02,-1.158569157546330830e-01,1.328686022076106810e-01,9.845220893847665522e+00,4.773182495197830777e-02,2.351120586223869047e-01,-1.045805496736041257e-01
1.424199999999999875e+02,7.934524888344345050e-02,-7.971678583239015514e-02,9.743259958276922816e+00,7.582819358170488078e-02,7.238235271565812701e-02,2.452261482826862959e-01
1.424300000000000068e+02,-3.577869084808121131e-02,-1.127795300282699587e-01,9.779754024439597515e+00,5.033220042446496789e-01,2.012395281309884223e-02,1.186842342543934226e-01
1.424399999999999977e+02,-6.736325764305153840e-02,4.905616021347358746e-02,9.795766861998210118e+00,-1.618858640408737393e-01,-1.800288003152847316e-01,1.122244845735402147e-01
1.424499999999999886e+02,-9.180082651146999340e-02,-7.142214550230727328e-03,9.627757941854731882e+00,-8.131008295655539619e-02,2.332492932273489417e-01,5.857062387282120364e-01
1.424600000000000080e+02,-6.555425358109413791e-02,-3.468874732158621493e-02,9.683746470911399840e+00,1.809028366668620769e-01,-1.278434989517502618e-01,-6.033410843699871240e-01
1.424699999999999989e+02,4.991064419799227936e-02,-1.355325367600197228e-01,9.812455784658727254e+00,1.366922780666037784e-01,1.910545131765412907e-01,-7.505154699339523783e-02
1.424799999999999898e+02,-2.277712762439638647e-02,1.317170386033056084e-01,9.830782681218961372e+00,-8.439658493526146221e-02,1.863210806973120970e-01,8.134522564280842472e-02
1.424900000000000091e+02,7.142374677317087084e-02,2.516379537047984394e-02,1.001757391956977727e+01,1.673468151252215930e-01,-2.097860384445475734e-01,-1.055488029973296271e+00
1.425000000000000000e+02,-1.121848844348137253e-01,6.876068801557436161e-02,9.739572722064270494e+00,3.455927456476110080e-03,-6.413299905962561174e-05,-9.740503590210035645e-01
1.425099999999999909e+02,6.969971029231489257e-02,1.165065364299766593e-01,9.812210206861704975e+00,2.036735529845191128e-01,-1.367470811031485656e-01,3.136107991466052236e-01
1.425200000000000102e+02,4.337934050190092594e-02,-1.737680846196724416e-01,9.736936330636359216e+00,5.181448214054568124e-02,3.289757520862567342e-01,-1.882065959173445380e-01
1.425300000000000011e+02,-1.507796444589190876e-01,1.789977290328908371e-02,9.816793248590398591e+00,-1.398246142690410809e-01,2.089117068917627218e-02,-1.001468622532424302e+00
1.425399999999999920e+02,1.506233235396887415e-01,-1.515958979641172377e-01,1.002508999273857526e+01,-6.261887820163863916e-02,2.095498219451857880e-01,-3.032806575844539942e-01
1.425500000000000114e+02,3.399049296657207647e-02,7.507300757033852356e-02,9.898930141056204945e+00,3.507777899821751255e-01,2.846519656826519418e-01,-2.791629857724196029e-01
1.425600000000000023e+02,7.654307292350953640e-02,1.346537464378776972e-01,9.829663108560527718e+00,-1.510160436900310765e-01,-1.058706261748446897e-01,1.689245023995525896e-01
1.425699999999999932e+02,1.156135748645639449e-01,-8.932780802300161610e-03,9.725835066559838538e+00,-2.972758809393502219e-02,-3.410446375156802046e-01,-5.631430192267975476e-01
1.425800000000000125e+02,9.683751663534795329e-02,-6.906202141036427503e-03,9.696593082780337269e+00,1.144381700079911968e-01,-3.300670392786554941e-01,-2.431670898435551315e-02
1.425900000000000034e+02,-1.261024165581577441e-02,5.743458701410919520e-02,9.901553506599578114e+00,-2.847859222510567556e-01,3.027126886808689799e-01,-5.290125188524739119e-01
1.425999999999999943e+02,7.251601334034021851e-02,4.758647334882185054e-02,9.843656984645127395e+00,1.019456655218759639e-01,-2.069775510756468317e-01,9.262133077042954410e-01
1.426100000000000136e+02,-1.810043122528018356e-01,-2.211093304914696703e-02,9.637325500050398119e+00,-6.840539418014470741e-01,4.919469615661704008e-03,-7.573837399425095152e-01
1.426200000000000045e+02,3.937662423040411835e-02,7.073674760073843382e-02,9.891314628172485968e+00,-2.343541444027963938e-01,1.296793302499242573e-01,-2.919502292079546590e-01
1.426299999999999955e+02,1.732485007695625523e-01,-2.356431124295673210e-02,9.678864422432626569e+00,6.165185873965729757e-02,1.735625551691556412e-01,-3.679466005501151327e-01
1.426399999999999864e+02,-6.953774654837628633e-02,3.062890950340901516e-02,9.922021068012050193e+00,6.566657437092585092e-02,-2.984727618159080942e-01,5.397198140739033895e-02
