t,ax,ay,az,gx,gy,gz
1.127999999999999972e+02,-1.278298013848667702e-01,1.847954321272239908e-01,9.934057010317548730e+00,1.864008145101890834e-01,6.430597080504156515e-02,1.544100131034387857e+01
1.128100000000000023e+02,-1.150366697363366247e-01,1.001044676810090989e-01,9.674951710659295046e+00,2.166113250696201364e-01,3.197543238743634775e-01,1.440308259859879847e+01
1.128199999999999932e+02,-1.109720828293234568e-01,8.612805767617297270e-02,9.868060758988463022e+00,1.959396140827348032e-01,2.244648685883472161e-01,1.585456787831112102e+01
1.128299999999999983e+02,-2.365961040368478110e-02,6.362645229564156679e-02,9.870663724409325823e+00,5.270190985485555951e-02,7.721403686258229704e-02,1.568109799583998587e+01
1.128400000000000034e+02,-4.681725156008433031e-02,2.871556679004767521e-01,9.948937464322455071e+00,-3.145871996514979507e-01,3.641860094388160163e-01,1.471608790205030104e+01
1.128499999999999943e+02,1.024639824830715640e-01,9.533824249336661505e-02,9.638456364661347919e+00,2.581041899144570495e-01,-6.891734652031675235e-02,1.505324827514254338e+01
1.128599999999999994e+02,8.820748152894805627e-02,7.567195805559612243e-02,9.744152666419582332e+00,-1.757003235513770467e-01,2.568721596076319891e-01,1.498962341135558418e+01
1.128700000000000045e+02,-2.235110590156898919e-02,6.776471081274551556e-02,9.679700352858079171e+00,1.575677801106769860e-01,8.890882187577857018e-03,1.455604605979383237e+01
1.128799999999999955e+02,3.103384405764870180e-01,-3.224476628685277180e-02,9.805490745992225143e+00,-8.503673709513961954e-02,-2.638295388247735573e-01,1.471932691429567619e+01
1.128900000000000006e+02,-2.367610667849929032e-02,3.870418465163414923e-01,9.781277030841787123e+00,2.122262756126040706e-02,2.159977127715612399e-01,1.496973914012590257e+01
1.129000000000000057e+02,-1.035163550628648635e-02,1.755598838112948923e-01,9.727507524316118648e+00,-1.592289306175475594e-01,1.481189696537184852e-01,1.470382560356947366e+01
1.129099999999999966e+02,-1.277417948132384962e-01,7.810470474121211648e-02,1.015844905485768201e+01,-2.774832937536772168e-02,1.349259966953396395e-01,1.513912989017129185e+01
1.129200000000000017e+02,-8.054032462497050238e-03,1.322622404348526293e-01,9.698196897545459549e+00,-2.146965043278048213e-01,1.811893147125229198e-01,1.505156586170452826e+01
1.129300000000000068e+02,2.974006913910996752e-02,4.100372548209893497e-02,9.749229609181051970e+00,-1.781989537150241443e-01,3.212951795303056191e-01,1.496988875928912321e+01
1.129399999999999977e+02,-1.184220893893811327e-01,1.851083787908581191e-01,9.917578949091149454e+00,-1.132163774699362496e-01,1.499347476373207311e-01,1.460759601109625017e+01
1.129500000000000028e+02,-4.986914248096950553e-02,1.515247731802074060e-01,9.796722708622368714e+00,-3.724429338851547588e-01,4.334853647257198156e-02,1.588363513541239591e+01
