t,ax,ay,az,gx,gy,gz
5.200000000000000000e+01,4.437392912698055053e-02,-1.748300684485084855e-01,9.578861898087492222e+00,-1.083788786053286046e-01,-2.172666994455340339e-01,-2.544928459778173502e-01
5.200999999999999801e+01,-4.732761521782438696e-02,-9.439367913686393108e-02,9.825755669645639401e+00,9.017949820810042261e-02,1.687706220230580367e-01,-8.563891242211867372e-01
5.202000000000000313e+01,5.314896881466579098e-02,1.639451052046700386e-01,9.927460134697071226e+00,2.210670794929053828e-01,2.038240286993323047e-01,-3.529066609620832295e-01
5.203000000000000114e+01,1.834820144586702950e-01,2.008574942861094115e-01,9.814392509117320529e+00,-1.863164333097929934e-02,-2.022897900321927178e-01,3.473870316778204792e-01
5.203999999999999915e+01,-7.350729836273578455e-02,9.830103171081683300e-02,9.837105521015203635e+00,-4.310548962002029236e-03,-1.544810107950420619e-01,-1.532892310969078409e+00
5.204999999999999716e+01,1.667012705357071023e-01,-3.943484204284766065e-02,9.813940106994641255e+00,-1.304961699443314138e-01,7.429968577925814832e-02,5.648987054332414992e-01
5.206000000000000227e+01,3.985640658920072688e-02,4.265060219554341753e-02,9.791560058039626924e+00,2.583375630642060217e-01,-1.846588962238703002e-01,4.619218967206096260e-01
5.207000000000000028e+01,-8.694327480368636840e-02,1.262182575830498032e-01,9.697982911445388154e+00,1.715300632211395979e-03,4.122576261978882356e-02,5.780665995643920890e-02
5.207999999999999829e+01,2.212390637591008513e-01,1.854411741840636674e-01,9.756832007033111154e+00,-1.902412107846267464e-01,1.279994962916132517e-01,-8.857318615317679722e-01
5.209000000000000341e+01,3.916402398889325814e-02,-1.150006627262795400e-01,9.691871948568264727e+00,-1.344058383729452482e-03,-4.805940167341772318e-01,-9.901998389018434876e-01
5.210000000000000142e+01,6.764786687730410530e-02,2.041032255550542449e-02,9.865577061728920683e+00,1.288690535330870857e-01,-5.233011350754965263e-02,-2.098037608074736216e-02
5.210999999999999943e+01,-2.693521047267578850e-02,-3.225939559546071866e-02,9.859585957661584743e+00,3.585817666469667264e-01,3.703263403817063509e-02,-4.332106368083198933e-01
5.211999999999999744e+01,-7.963266453295174407e-02,5.860552708695041663e-02,9.804162552425712107e+00,-3.629183068039261717e-01,-8.069898563945661352e-02,-3.623735726603344864e-01
5.213000000000000256e+01,1.678132446757893415e-02,5.227941824208186782e-03,9.573401130435462036e+00,-5.628813890952099469e-02,-4.210316630489425727e-01,3.994034433177245380e-01
5.214000000000000057e+01,1.581463723483328421e-01,-1.000323327953516195e-01,9.774105604622739918e+00,-5.035061416695940650e-02,-1.371083068289425666e-01,6.187970341973410004e-01
