t,ax,ay,az,gx,gy,gz
1.280000000000000000e+02,9.373459780957001108e-02,-6.757665545184837752e-03,9.664319224123273600e+00,2.779101487994782849e-01,-5.711539745266657614e-02,1.539294683868623181e+01
1.280099999999999909e+02,-1.529692437001654581e-01,1.919382911452084117e-01,1.006610546084659497e+01,-1.854247713399761466e-01,4.287644383773783763e-01,1.475458273135396325e+01
1.280200000000000102e+02,-3.202812299610218599e-02,2.750244623393197640e-01,9.854456973052640123e+00,-1.910344691480561075e-01,-5.820372786217843375e-01,1.561261793468375103e+01
1.280300000000000011e+02,-1.206093946278119500e-01,9.805074008809473718e-02,9.973711796228521109e+00,-1.915650287600212387e-01,1.436375688184114707e-02,1.493153534314942377e+01
1.280399999999999920e+02,-2.859520038674442377e-01,3.298731124638435430e-01,9.891787681083343386e+00,1.157028866095574302e-02,6.685386437054223474e-02,1.510102275482578271e+01
1.280500000000000114e+02,-1.229357480618324810e-01,2.952823689637622540e-01,9.836480233635485959e+00,3.492446348990869143e-01,2.012283323927743506e-01,1.475475327407390758e+01
1.280600000000000023e+02,1.054392261813708043e-02,2.552026012172197156e-01,9.848165270883731282e+00,-2.335119423456467891e-01,-4.856773232844002058e-02,1.549975391594220220e+01
1.280699999999999932e+02,5.803191772595504144e-02,2.750532628855580364e-01,9.961869965306448194e+00,4.568707653134702201e-02,5.714639256389511535e-02,1.507162026889279716e+01
1.280800000000000125e+02,-3.234369531427366135e-02,2.981196726395079488e-01,9.815073829168737163e+00,1.553017486108650147e-02,1.086465497270093644e-01,1.492326111290634927e+01
1.280900000000000034e+02,1.374125392502160425e-01,1.146483976671172633e-01,9.776435852243279712e+00,-1.215615524053542673e-01,5.391360764404084377e-02,1.453780716812376284e+01
1.280999999999999943e+02,1.029439912743952273e-01,1.194066891778544498e-01,9.900183646775959190e+00,-1.689415417869019331e-01,-1.067770648860538740e-01,1.483895431634259410e+01
1.281100000000000136e+02,-1.252776371125806192e-02,2.362974740381733052e-01,9.678357190019088563e+00,-1.675755488898525991e-01,-1.697211063296384659e-01,1.470654045079638017e+01
1.281200000000000045e+02,-2.526026876211592484e-02,4.230932493366931779e-02,9.858098094425743696e+00,-6.426170812237548269e-01,-3.076654832926378202e-01,1.544177642327358946e+01
1.281299999999999955e+02,3.827396187084525919e-02,1.998888933131653667e-01,9.918903572347769426e+00,-8.763025476111559187e-02,-5.737460378097574559e-02,1.479314833116580985e+01
1.281399999999999864e+02,-1.784640979348933211e-03,2.125725578247683045e-01,9.689645385968340463e+00,2.267554304338960935e-01,8.737659986971337001e-02,1.581108259469556288e+01
1.281500000000000057e+02,-1.425684081572496376e-01,2.365712251565570967e-01,9.929243908957927189e+00,-1.028415530081336765e-01,2.314798807778598588e-01,1.517978195028197241e+01
1.281599999999999966e+02,-2.953819846892018208e-02,2.240123286151332882e-01,9.643823095224453468e+00,-2.240590815227039012e-01,1.185151744193809753e-01,1.504889000366022067e+01
1.281699999999999875e+02,6.655671978753020801e-02,3.789591419875529277e-02,9.695052908090161736e+00,-4.340280256749295962e-01,-2.214004753544951964e-01,1.481517144985629564e+01
1.281800000000000068e+02,1.314740264821312177e-01,-3.892425247044223324e-03,9.841167201212545734e+00,2.858317793824589059e-01,3.667406926311610194e-02,1.472214825449744779e+01
1.281899999999999977e+02,9.601638968056067092e-02,1.732580889856582818e-01,1.005178463946863232e+01,1.705810543008660085e-01,2.466220407951015547e-02,1.505797313824255745e+01
1.281999999999999886e+02,3.343026976252587434e-02,4.112410037869796975e-01,9.666637067979035436e+00,7.360028785107798621e-02,-1.457328170026425673e-01,1.547001112916938048e+01
1.282100000000000080e+02,1.457371642464566630e-01,7.054755948337534943e-02,9.817856895372395698e+00,-4.584280173834910932e-01,-7.496003257551582533e-02,1.486990361866527977e+01
1.282199999999999989e+02,4.239516680632088308e-02,1.344539724276968551e-01,9.732522864336953461e+00,2.105401507514661485e-01,6.416233079156147268e-02,1.552547630683897140e+01
1.282299999999999898e+02,-8.855005154301071046e-03,1.964599156708085326e-01,9.863750491237983198e+00,1.212620179703678344e-03,4.382478178388577762e-03,1.460150730634528138e+01
1.282400000000000091e+02,1.478711568033472812e-01,1.127748499595979254e-01,9.874223893742467340e+00,-2.248301108027319362e-01,2.475303590720688285e-01,1.491182469134636968e+01
1.282500000000000000e+02,7.202586588327751504e-02,2.322023607371857534e-01,9.702919923771343491e+00,-4.701248726495610986e-01,-2.447775084647785607e-02,1.510504484222435195e+01
1.282599999999999909e+02,1.302003093758689611e-01,2.377559264233796155e-01,9.847662122411469099e+00,3.657643273775997295e-01,-1.571771184043102287e-01,1.596543350778171622e+01
1.282700000000000102e+02,-1.187606867525749510e-01,3.208190707029930921e-01,9.893820313084438212e+00,1.676789944486358763e-01,-1.225169908957314813e-01,1.453018421969992247e+01
1.282800000000000011e+02,-8.602686289293176580e-02,2.216636113288361631e-01,1.000152839849993391e+01,-5.678537022971472115e-02,-2.438434263868718421e-01,1.557849495696926034e+01
1.282899999999999920e+02,-8.174050744048971806e-02,1.336368307065168570e-01,9.785404333867301574e+00,-4.436191661209681891e-01,-1.696732265444080845e-01,1.511249842960716805e+01
1.283000000000000114e+02,1.817766247947565084e-02,2.534906676527523550e-01,1.001457350318332651e+01,-1.636699747110749170e-01,1.193653133623550633e-01,1.428107302445608973e+01
1.283100000000000023e+02,1.824349533162296366e-01,1.626359202834705975e-01,9.750280910311634130e+00,-2.135191404693024819e-01,-1.199819212915068101e-01,1.518527955748046310e+01
1.283199999999999932e+02,-1.138946872057132187e-01,1.289634602700019117e-01,9.880882732821142156e+00,8.223010338188386798e-04,-3.245221692198946295e-01,1.481215496971189083e+01
1.283300000000000125e+02,9.053650058030519865e-02,1.252973231190115389e-01,9.711924376302903283e+00,5.437894499921849811e-02,1.341474492622789227e-01,1.557369002811861947e+01
1.283400000000000034e+02,-1.202568544248168725e-01,1.172519102885499209e-01,9.865416267047828924e+00,6.627416744793938885e-02,-1.354010755983683090e-01,1.530201303052845319e+01
1.283499999999999943e+02,2.117519401731035311e-01,2.755937804113673395e-01,9.563254077508348772e+00,1.341580174800117709e-01,1.543207387578834078e-01,1.518186790746069903e+01
1.283600000000000136e+02,-1.596651660250768545e-01,2.741153104742845015e-01,9.838152693529277570e+00,7.113264201870923842e-02,1.332288011572543285e-01,1.594840797451040260e+01
1.283700000000000045e+02,7.403003287615270156e-02,1.948797080713617624e-01,1.000639173368298529e+01,3.305572999177956994e-01,-1.289260058718642576e-01,1.512509785212081148e+01
