t,ax,ay,az,gx,gy,gz
4.320000000000000284e+01,9.667612114023227399e-03,9.076649872208389369e-02,9.862753104114137415e+00,-1.630128389186175641e-01,1.516973938058266136e-01,1.549344512874387192e+01
4.321000000000000085e+01,-3.239325009522182885e-02,8.382875043002671611e-02,9.795019285168150347e+00,3.638197392441248623e-01,-6.828170731652381809e-02,1.561919053942050262e+01
4.321999999999999886e+01,-1.249797303142151719e-02,2.037488571844607299e-01,9.765672574267755479e+00,2.849021998533140532e-01,2.022751994611513560e-01,1.505182971350502541e+01
4.322999999999999687e+01,-8.049594201041393449e-02,2.880894401094800661e-01,1.010022318849210698e+01,4.817894869143162229e-01,-1.205456901829378841e-01,1.556623860134990522e+01
4.324000000000000199e+01,3.961994003841796952e-02,1.283338015703519575e-01,9.760254899227803094e+00,-6.806884239958126311e-03,4.420635848955918601e-02,1.498425181682093310e+01
4.325000000000000000e+01,-1.808356432417412840e-01,1.276294693426339999e-01,9.961195180028740381e+00,-7.354457458139765369e-02,1.248763391127090672e-01,1.599714635192535539e+01
4.325999999999999801e+01,4.034368628712908106e-02,2.301898445745457766e-01,1.009817474138442606e+01,-1.544520736483269256e-02,-3.383459642819827695e-01,1.497914300412986854e+01
4.327000000000000313e+01,-7.717112201805403915e-02,1.656016914588121780e-01,9.776833061357864452e+00,1.268377378709622805e-01,-2.091513288876202525e-01,1.582732114324176997e+01
4.328000000000000114e+01,-5.003860901204341266e-02,2.346667682374620756e-01,9.652708148186590620e+00,2.423388533596156913e-01,-4.861652680308989338e-02,1.498914204445213905e+01
4.328999999999999915e+01,4.385017695657377618e-02,4.130183264535514098e-03,9.811737747950548538e+00,2.043065848720058142e-01,-5.436349328604971748e-02,1.470430223018317406e+01
4.329999999999999716e+01,7.877772786633341698e-03,6.273261764240807559e-02,9.764981710462604880e+00,3.390777541916855774e-03,-8.625104182847602441e-02,1.500668762963978153e+01
4.331000000000000227e+01,1.053920911406453637e-01,1.605039994801224501e-01,9.879351960535499799e+00,1.452676620320638989e-01,-1.770595967226503420e-01,1.509380696155982449e+01
4.332000000000000028e+01,-9.695035058459894328e-02,2.118488824199461218e-01,9.765975794962049150e+00,-1.944669894703377200e-01,2.664940479497237558e-01,1.497096924381233229e+01
4.332999999999999829e+01,-8.070565221712738477e-03,1.536805125125905169e-01,9.791908150629597074e+00,-1.830274856760552016e-01,3.739449726258178147e-02,1.488805696532381262e+01
4.334000000000000341e+01,8.887731170111511092e-02,1.746510880223454132e-01,9.806483642916427712e+00,2.758860334485396804e-02,-1.788247842773450502e-01,1.505971095321607045e+01
4.335000000000000142e+01,3.611997437513984888e-02,2.273221399694893563e-01,9.691591195958354277e+00,-4.436531185521696563e-01,-1.914615678951409605e-01,1.441494157067342918e+01
4.335999999999999943e+01,4.255942534627963486e-02,4.199810573493963084e-02,9.791619379682011015e+00,6.731198869224495635e-04,-5.469474450347283634e-02,1.547060728621823422e+01
4.336999999999999744e+01,1.108042858383234130e-01,2.273038944902315284e-01,9.803582870010865591e+00,1.921273536988577224e-01,-7.822114654274278656e-03,1.396708291771932764e+01
4.338000000000000256e+01,-4.062424488695279973e-02,2.717282755675556327e-01,9.741561174219917518e+00,7.811084687113911684e-02,9.827247151152450344e-02,1.497664342763416734e+01
4.339000000000000057e+01,-6.168308771222710818e-02,1.323825104557138088e-01,9.845743254467123506e+00,2.806132636794173574e-01,-1.472878694301591462e-01,1.600733881826817040e+01
4.339999999999999858e+01,5.759044369323360751e-02,8.055324235206552663e-02,9.925544975685962612e+00,-8.401374840278387490e-02,-1.825862560711896121e-01,1.508568433890181559e+01
4.340999999999999659e+01,-1.494314860110893331e-02,2.555445224950526617e-01,9.787137974119028527e+00,-2.906748259082213570e-01,-8.645034880113074138e-02,1.502168457203851659e+01
4.342000000000000171e+01,1.122203567697715454e-01,3.386190780797229127e-01,9.809024604077691833e+00,-1.575701969864877761e-01,8.388729188561883099e-02,1.426952237488275266e+01
4.342999999999999972e+01,3.697734371150561417e-02,1.814451210078521781e-01,9.785137200873121444e+00,1.852620078348237928e-02,1.756228590422694302e-01,1.545458049997140648e+01
4.343999999999999773e+01,-6.233506802902617772e-02,7.837592795243654431e-02,9.990236207217854769e+00,3.374980566937828552e-01,7.525531942070397273e-02,1.516236192621125412e+01
4.345000000000000284e+01,3.383840268111418248e-02,1.660821066259491052e-01,9.748376246158684921e+00,3.790738289491283330e-01,-4.048659789129414183e-02,1.488128061019804171e+01
4.346000000000000085e+01,-9.026996642225333656e-02,8.329190994338760146e-02,9.744341872137759708e+00,-4.014514547414598233e-01,-8.155760696246493191e-02,1.404659187473759552e+01
4.346999999999999886e+01,9.469284683570564076e-02,2.382766652780204386e-01,9.757332771355352818e+00,-4.377586699606739185e-02,1.228352873951028545e-01,1.516197351729975296e+01
4.347999999999999687e+01,-1.397152306548151701e-01,1.616054471795898284e-01,9.938602175895873359e+00,-1.533275482390294431e-01,-2.269980230087130235e-01,1.502953743345391402e+01
4.349000000000000199e+01,1.222065274196185158e-01,7.387040202655492660e-02,9.947199594227271291e+00,-1.312677757724990124e-01,1.890253392312747083e-01,1.547744470430547103e+01
4.350000000000000000e+01,3.208765111845771761e-02,1.866093110387995746e-01,9.727705959038978278e+00,-4.552465743000594367e-02,-9.152815626813193273e-02,1.577859347405683366e+01
4.350999999999999801e+01,-1.645609696226740803e-02,1.011291237463294301e-01,9.891870418958029987e+00,-1.529404899972280629e-01,1.111009307695143555e-01,1.530487884321915537e+01
4.352000000000000313e+01,7.633341509338764652e-02,3.516071632346032261e-02,9.772157470299051241e+00,1.189815138734440086e-01,-2.599038400762264112e-01,1.386545697001483290e+01
4.353000000000000114e+01,5.113266441623549874e-02,2.425944023664777793e-01,9.674528839436277394e+00,3.279916581388557795e-01,-3.241250869510681198e-02,1.541730037107374507e+01
4.353999999999999915e+01,1.330381685658060531e-01,1.965297849515967865e-01,9.674388810991702670e+00,3.195704888314662706e-01,-2.769277686726315801e-01,1.499501727184689770e+01
4.354999999999999716e+01,1.321061738353467019e-01,1.197516489528180350e-01,9.796337836479438010e+00,-1.578543916830366101e-01,-7.811728390273008082e-02,1.433923741770753146e+01
4.356000000000000227e+01,3.522904441662863539e-02,2.938739809511661805e-01,9.896326599386684464e+00,-2.824517663290644631e-02,5.906273901141032012e-02,1.567350855485156913e+01
4.357000000000000028e+01,-8.717706880415772297e-02,9.199294904497877512e-02,9.814340305044648716e+00,3.177039316722569118e-01,-2.372417860056855524e-02,1.502333171201886941e+01
4.357999999999999829e+01,-5.415090004462411871e-02,1.231984481280486432e-01,9.825636030834514756e+00,9.641646749123253257e-02,-4.193338078528366548e-03,1.481521884144226497e+01
4.359000000000000341e+01,-7.164688581164837394e-03,2.041715168247193180e-01,9.634229757684156681e+00,2.569455930369423657e-01,-1.697249608690424294e-01,1.488594398139830055e+01
4.360000000000000142e+01,1.081721694395093858e-01,2.542931720809893936e-01,9.777384382568280685e+00,1.263453164567334974e-01,-6.175387503163604075e-02,1.446350932371383635e+01
4.360999999999999943e+01,-4.563864613374754575e-02,2.057636509398508284e-01,9.786673768691672493e+00,2.045362764931204225e-01,1.993241272757256544e-01,1.390280136009316081e+01
4.361999999999999744e+01,-3.729405204301365628e-02,1.102709679634450712e-01,9.773698704071225762e+00,-9.872653646436826969e-02,-2.807702929452063345e-01,1.479312456400290365e+01
4.363000000000000256e+01,1.848350629267426770e-01,1.429315232669188251e-01,9.712419150110424226e+00,-1.281076900001042185e-01,2.989858698700646467e-01,1.541151394379311412e+01
4.364000000000000057e+01,-1.042985113777266867e-02,1.021362265100497768e-01,1.000487898961583255e+01,-3.805228060462697570e-01,1.194203659014276692e-01,1.563263679911818294e+01
4.364999999999999858e+01,-6.347318902666053420e-02,1.334339595006301116e-01,9.871303464563402130e+00,-2.368088235474428704e-01,3.840155840577282043e-02,1.507723581038489158e+01
4.365999999999999659e+01,7.766460283941474529e-02,1.410049331603855371e-01,9.897890366934763762e+00,-7.485519423639552805e-02,1.845042061759243901e-01,1.502249573923383075e+01
4.367000000000000171e+01,-5.613428295958480113e-03,2.082951990439526890e-01,9.823526553066994182e+00,-3.832014655214746046e-01,1.198901021377828391e-01,1.436932015664720730e+01
4.367999999999999972e+01,-1.389599163433565543e-01,9.766524342480270571e-02,9.947430040517255989e+00,1.773049109754513131e-01,-1.648143575705437458e-01,1.510816587207248674e+01
4.368999999999999773e+01,1.040914082807373742e-01,2.621482084761131981e-01,9.719575310064723084e+00,9.175969462210732328e-03,-1.978278052115427788e-01,1.481976849621104186e+01
4.370000000000000284e+01,-7.470393206992746726e-02,1.641690144141631225e-01,9.899759357597268661e+00,-5.709707802568435991e-02,-8.845723684338474557e-02,1.440836917555166607e+01
4.371000000000000085e+01,4.358559838957596667e-03,8.127591258354802117e-02,9.695519807344183505e+00,-2.565374248064497195e-02,-7.562436594215270376e-03,1.539626093512889327e+01
4.371999999999999886e+01,-6.813911378735642427e-03,2.055271046420304171e-01,9.819677450483341730e+00,2.264439257319850185e-01,3.311460283745569777e-01,1.422077454910926875e+01
4.372999999999999687e+01,2.301011734698631475e-02,1.546534259427799762e-01,9.815024003237887484e+00,-1.956322644562361879e-01,-5.524150611601184174e-02,1.524286941560414377e+01
4.374000000000000199e+01,-2.191074072564664632e-01,1.206585956959307093e-01,9.824216217196575229e+00,-2.422934672964527081e-01,3.003941083435441306e-01,1.558970230348399788e+01
4.375000000000000000e+01,-3.350994787992345181e-02,3.083181723674094377e-01,9.815537808574175571e+00,-9.366463089425569599e-02,-2.548795762686645872e-01,1.448153136461196233e+01
4.375999999999999801e+01,1.124837060115701920e-01,1.354015882106534563e-01,9.596446690291010384e+00,2.989056281247534086e-01,3.876071375597076041e-02,1.468772086489594919e+01
4.377000000000000313e+01,1.265445519891653936e-01,1.212587143306694398e-01,9.773775288226467239e+00,-1.530028912377520145e-01,-3.216175689965902196e-01,1.523508075026430397e+01
4.378000000000000114e+01,-9.912903816403212387e-02,2.627367445367733145e-01,9.806784118398855554e+00,5.569504497166260365e-02,-5.070044458497278139e-01,1.464957312323013561e+01
4.378999999999999915e+01,9.205982427118157563e-02,2.170535478949434938e-01,9.764039011092851439e+00,-1.157046864072593106e-01,3.893591350752432234e-01,1.535104536447121149e+01
4.379999999999999716e+01,-7.614297544255840822e-02,2.421091114902918506e-01,9.657696289694648328e+00,-4.225272515188434608e-01,1.638081219529746724e-01,1.537613854032853133e+01
4.381000000000000227e+01,-3.745322593872833783e-02,1.103586021381764148e-01,9.778708918617644130e+00,-2.175498177869432670e-01,6.924381082602849846e-02,1.477888915111607915e+01
4.382000000000000028e+01,-3.219843664592515059e-02,1.886585271794236629e-01,9.875942778615275586e+00,-2.175682671133159496e-01,3.583384766572306757e-01,1.545146879275313267e+01
4.382999999999999829e+01,1.088037097054082164e-02,2.802825046262916175e-02,9.963950036560838441e+00,5.214751718531915325e-02,2.287063604180821774e-01,1.522709050122593588e+01
4.384000000000000341e+01,1.001366456290862517e-01,-2.537803262518401048e-02,9.799260503704577019e+00,1.585869029388873586e-01,3.061929858443020458e-01,1.466822144020022556e+01
4.385000000000000142e+01,2.645845360291111670e-02,1.075750234626381974e-01,9.790072829219820250e+00,-3.693439567076138297e-01,1.251854154127801655e-01,1.538228654984313337e+01
4.385999999999999943e+01,-1.261317603238446862e-02,1.713836367043506670e-01,9.735752488351524292e+00,-1.990757456017199986e-02,2.630838708679847371e-01,1.499674127591979378e+01
4.386999999999999744e+01,9.673112330382155344e-02,4.066868951046100911e-01,9.968339442620818502e+00,-3.525307513501144130e-02,-1.808277665169795156e-01,1.527023329268942931e+01
4.388000000000000256e+01,-8.026613902337145778e-02,2.916438995018338920e-01,9.740491876009116368e+00,4.114358291112385491e-01,-1.872119736545546920e-01,1.478220183944331900e+01
4.389000000000000057e+01,-7.721744346794951266e-03,5.731668227427695606e-02,9.779349436216355329e+00,-6.268512612418593657e-03,9.454399753971054476e-02,1.563945354531690057e+01
4.389999999999999858e+01,9.957812283775287210e-02,2.542264910369712583e-01,9.857599175328836338e+00,1.973410175231931074e-01,2.703070942978908486e-01,1.507301456810397511e+01
4.390999999999999659e+01,5.293062117905730779e-02,1.544561276333655808e-02,9.907693095253961246e+00,-2.967613605883260841e-01,-1.050273672119574064e-02,1.351721112909990730e+01
4.392000000000000171e+01,-4.663039774449126429e-02,2.866369397461411284e-01,9.760787092753369976e+00,-8.304345491989761907e-02,3.438909706039643965e-01,1.313044995160065298e+01
4.392999999999999972e+01,-1.512956766600267455e-01,6.613477099067688325e-02,9.792168596070188968e+00,-3.154520256839827841e-01,-6.648155194228583253e-01,1.065058265603705046e+01
4.393999999999999773e+01,3.108581907948113759e-02,4.254340487935200782e-02,9.788461600326774814e+00,-9.664094623265673256e-02,1.806635053451134398e-01,9.347346003240161849e+00
4.395000000000000284e+01,-1.578675201902989267e-01,1.853546327476638667e-01,9.676069375275277551e+00,-1.614926350399311511e-02,2.768830278618703011e-01,7.438972564144907373e+00
4.396000000000000085e+01,-2.125013646911651233e-02,1.075491827791827393e-02,9.855060480354373098e+00,-3.463333030724390915e-01,1.424515841572525192e-02,5.910201927367055852e+00
4.396999999999999886e+01,1.178948399236667693e-01,2.248267652459171317e-01,9.750494510341901844e+00,1.708710524787313279e-01,9.669089170781348941e-02,3.715944248379085213e+00
4.397999999999999687e+01,5.967586463018494103e-02,-2.367937780838873241e-02,9.767119864492567416e+00,1.091835719246934122e-01,-1.612593523388291816e-01,3.551393872039851018e+00
4.399000000000000199e+01,-2.023653978012167343e-01,1.054146718596356835e-01,9.844083518762204221e+00,1.736955896130115973e-01,-1.971476357798365719e-01,1.810555782485404386e+00
