t,ax,ay,az,gx,gy,gz
2.640000000000000000e+02,8.998643972692572934e-03,3.099352166476676551e-01,9.880947632671926328e+00,-4.110649712552892909e-01,-3.485552394950343080e-01,1.413700526606306695e+01
2.640099999999999909e+02,2.085670953024382213e-01,1.335991911324777293e-01,9.947263153224950472e+00,-5.264827910844480097e-02,-4.190731617906709450e-01,1.497213273518802445e+01
2.640199999999999818e+02,-4.476234655262883999e-02,1.669886607870148254e-01,9.847652857570180274e+00,-9.637585595886805079e-02,3.667789776139463442e-01,1.470212043680325742e+01
2.640299999999999727e+02,4.255791155789617058e-02,4.044214825767708521e-02,9.680360769679076327e+00,1.527420969483908042e-01,2.858344105405761781e-01,1.499792543110322285e+01
2.640400000000000205e+02,-1.231408782839302357e-01,1.780257761287417917e-01,9.824765355686404078e+00,-1.898536873521319834e-02,-1.007364908798445147e-01,1.500142843223262368e+01
2.640500000000000114e+02,-4.332480997380162152e-02,8.815719498044367886e-02,9.933123540229988890e+00,5.011542599156814520e-02,2.295759881579480521e-01,1.509780644185135401e+01
2.640600000000000023e+02,1.037509052437578100e-01,3.042238044507147854e-01,9.851019005135126960e+00,1.413459496846765362e-01,1.293832151529553109e-01,1.490366067628123403e+01
2.640699999999999932e+02,1.178818973182058638e-01,4.210881018404006859e-01,9.827079274318604618e+00,-1.284969542049334001e-01,-2.217036372159792990e-01,1.601949935299079542e+01
2.640799999999999841e+02,1.841313027717352557e-01,1.665065722832940187e-01,9.791072802793481245e+00,1.313866020234120968e-01,-1.284006203737234342e-01,1.577139492545451382e+01
2.640899999999999750e+02,4.450601859327594362e-02,2.143834994962282858e-01,9.928684862356199403e+00,-6.653776094763480531e-02,1.672267209665227738e-01,1.512225114859192487e+01
2.641000000000000227e+02,1.235760881939056283e-01,1.358947798431198173e-01,9.711030636805944027e+00,3.345707716195425174e-01,2.242058587117983642e-02,1.365809627310459717e+01
2.641100000000000136e+02,6.238873312555733019e-02,1.786631042662053803e-01,9.698234903045658939e+00,-1.345910685684469088e-01,2.069747083988582315e-01,1.468944127579217707e+01
2.641200000000000045e+02,-4.130271657226591842e-02,1.075386165312639114e-01,9.891621039702913620e+00,2.823161600704484145e-02,1.483182464224324926e-01,1.444250400702352266e+01
2.641299999999999955e+02,-1.514082029236090976e-01,1.977988144851722807e-01,9.872637394181243309e+00,-2.310131011182747496e-01,-4.988239841774178007e-02,1.466583363819415986e+01
2.641399999999999864e+02,-2.314638325189534440e-02,2.068471319060555258e-01,9.945513817697742454e+00,-2.369432027514402073e-01,-3.964196055796422868e-01,1.485208775654907498e+01
2.641499999999999773e+02,-1.145291020209936034e-01,1.965461473886622179e-01,9.661613529019458468e+00,-1.702288440637147182e-01,2.280231917596426128e-01,1.622902364629387151e+01
2.641600000000000250e+02,1.054594064287819322e-01,2.413305078997056707e-01,9.876166876016704066e+00,1.285933549195732439e-01,5.660210550899627546e-02,1.493829650804965858e+01
2.641700000000000159e+02,1.111351866993311593e-01,1.302297871492001102e-01,9.857009925404703665e+00,5.653082002843817788e-02,5.890724650875602819e-01,1.450907583401948386e+01
2.641800000000000068e+02,-1.015525534625436876e-01,4.356508987162046598e-01,9.902688482157266492e+00,1.714622406236299412e-01,-1.696302305318599657e-01,1.549921381947030774e+01
2.641899999999999977e+02,1.112145685436544684e-01,1.014152214770915189e-01,9.845854557077847957e+00,6.000427913468214108e-02,1.938687305583977616e-01,1.371853211847472309e+01
2.641999999999999886e+02,-1.180304756637228503e-01,1.003697524009940639e-01,9.907663168759013317e+00,3.001879849479065498e-01,5.774495650760610443e-01,1.516195224463606195e+01
2.642099999999999795e+02,1.444628446630490393e-01,-8.491458624798162158e-02,9.702671874989864165e+00,-2.267229822047442667e-01,-3.084028087720213085e-01,1.432879924716359277e+01
2.642200000000000273e+02,-1.616634345188338803e-02,2.425511981704342457e-01,9.879905919672305359e+00,5.415014937362390424e-02,-4.415551566947740342e-02,1.592830042477186758e+01
2.642300000000000182e+02,4.587655211699281227e-02,-1.193562250003240288e-01,9.794026505683641304e+00,3.658723277485655401e-01,1.491816039689681517e-01,1.441255606383522014e+01
2.642400000000000091e+02,1.449358971683474273e-01,1.324977034277931842e-01,9.876735190076162851e+00,8.135311495915815982e-02,2.000962674010915154e-01,1.506955512340274694e+01
2.642500000000000000e+02,5.968937035016041309e-02,9.145741727228136331e-02,9.744690093436851441e+00,1.403783816472138068e-01,1.189278891245457576e-01,1.432882992052304161e+01
2.642599999999999909e+02,-1.335896669003642026e-02,2.279761785458556123e-02,9.829819945736200992e+00,4.139733145781980261e-01,-2.047619882093762167e-01,1.496606742860100425e+01
2.642699999999999818e+02,8.746674972771029122e-02,1.730698606323810007e-01,9.856893872384382860e+00,-3.264616314932974883e-01,-1.312799512706221694e-01,1.468595064136484396e+01
2.642799999999999727e+02,-9.674611216016799908e-02,3.433862947344635819e-01,9.840369631101831160e+00,3.873581168308172229e-01,5.470412964613160199e-03,1.562933191695796076e+01
2.642900000000000205e+02,-1.928994053015830046e-01,2.396626397756934090e-01,9.832729542042805804e+00,1.425986406355549685e-01,-2.738680212437827333e-01,1.486801116863864003e+01
2.643000000000000114e+02,1.146027714309241774e-01,9.037407013934986577e-02,9.736047564648266928e+00,-1.197785093119180799e-01,-2.266432147872134151e-01,1.431291168328071350e+01
2.643100000000000023e+02,-1.312649255290208039e-01,3.656810584861751590e-01,9.772486064019838992e+00,2.729038188168460555e-01,-1.882679971711768430e-01,1.372020544313928880e+01
2.643199999999999932e+02,9.218503704288300016e-02,9.338229492335053950e-02,9.607614428689027264e+00,-1.549627503650480853e-01,-6.464954273696886522e-02,1.496820476519972765e+01
2.643299999999999841e+02,1.412327624708662258e-02,2.760258543378848461e-01,9.792455236644725503e+00,1.878432183256001364e-01,-1.705993655285748256e-01,1.546724395966501042e+01
2.643399999999999750e+02,-1.449723225802268360e-03,-7.098734753011315401e-03,9.834673717091471090e+00,-2.973738708412311804e-01,1.211624399143073072e-01,1.505507660756875410e+01
2.643500000000000227e+02,-9.450074164480402883e-02,1.434396953219453097e-01,9.812752864062179725e+00,-2.818923868951944134e-01,2.101485265064303443e-01,1.446381180328864957e+01
2.643600000000000136e+02,-4.502868471011738094e-02,4.780076365772642499e-02,9.706110479381049316e+00,7.784300365888891307e-04,2.094331482241577336e-01,1.486310098497831689e+01
2.643700000000000045e+02,1.360407332085404207e-03,3.744131602322127716e-01,9.904837177551581107e+00,7.662227940155336148e-02,-2.837274272907182593e-01,1.489968034533841568e+01
2.643799999999999955e+02,1.985730116742467910e-02,9.743741782966329479e-02,9.849556418629173749e+00,-1.091355420633863815e-01,-2.684314674505831055e-01,1.571056456415335667e+01
2.643899999999999864e+02,-9.030483767359115399e-02,6.456793896917834008e-02,9.819383969992298233e+00,-2.617648715817956773e-01,7.283603998082170683e-02,1.433622438071933125e+01
2.643999999999999773e+02,7.436220817737630717e-02,2.131808449472040456e-01,9.748053051326062146e+00,-2.735438340566129223e-01,-1.058301501963237606e-01,1.393671414435865152e+01
2.644100000000000250e+02,8.071746823125959536e-02,1.417030656403815980e-01,9.726815488324133341e+00,-5.114743693695444904e-01,-3.058523821639989593e-01,1.503863762620858857e+01
2.644200000000000159e+02,4.838862986488159934e-02,3.813620038270500445e-01,9.879080593573220881e+00,2.839863411223687018e-01,7.638255793717180220e-02,1.507847894002364697e+01
2.644300000000000068e+02,-4.386801086127792293e-02,1.975431835194689789e-01,9.896190108791595108e+00,-6.087449459520919565e-02,-2.775168844126996159e-01,1.535539051320609261e+01
2.644399999999999977e+02,8.594644152515257263e-02,1.732026847275960346e-01,9.751636979160743124e+00,2.284452959791787030e-01,-2.468172114920466065e-01,1.440861875304364226e+01
2.644499999999999886e+02,6.210594103073605043e-02,2.387087073049967145e-01,9.638675422098497592e+00,-3.485662401960385459e-01,-2.711041818790578817e-01,1.482488756865223145e+01
2.644599999999999795e+02,-1.954132574293075963e-01,1.444866368440120563e-01,9.847099396915334424e+00,-3.609343392560407371e-01,7.830106699205513499e-02,1.523035089368047323e+01
2.644700000000000273e+02,2.113170294255441173e-02,1.904640642651256321e-01,1.002585349474273357e+01,-4.601571466270695798e-01,-3.739695509179789545e-01,1.540093110698682999e+01
