t,ax,ay,az,gx,gy,gz
2.135999999999999943e+02,6.145533722417159672e-02,-2.559371961514952942e-01,9.854135688230332590e+00,2.790475458901359174e-02,7.841376432788177420e-02,3.018992110246025012e-02
2.136100000000000136e+02,-1.485462821404374967e-02,3.848517744017083270e-02,9.894342574941559221e+00,3.199680601165441618e-01,-1.223951715656056288e-01,-3.451934493537424653e-01
2.136200000000000045e+02,-8.943949036055167182e-03,-2.448860078647865091e-01,9.894528240550785725e+00,-1.587161220817120133e-01,-1.355006981707117947e-02,-5.536674883650763990e-01
2.136299999999999955e+02,-2.502807475934770154e-01,-4.788431946225332053e-02,1.001013021046377283e+01,2.366917932060911556e-01,-3.355100170254518011e-01,-8.447963208129198875e-01
2.136399999999999864e+02,-2.264882200291787329e-02,8.932480922767739584e-02,9.724493080977641313e+00,-1.966583600244301566e-01,1.392569873393331714e-01,1.818120123282066306e-02
2.136500000000000057e+02,-1.076608353743029600e-01,1.683868757003375849e-01,9.715927435107248655e+00,5.459930949186301424e-02,-2.374865157785180370e-01,1.921761295988762275e-02
2.136599999999999966e+02,-5.224364519576513155e-02,-1.034705377859360675e-01,9.890583445383924754e+00,1.823375209115369877e-01,4.392537536275058496e-01,-4.798173956593199119e-02
2.136699999999999875e+02,2.362800939530501979e-02,3.987689937518175409e-02,9.740324081919071730e+00,-4.547033801806197317e-01,3.879979591799743721e-01,-2.740455057286068086e-01
2.136800000000000068e+02,-6.135114919120409488e-02,1.575657100263733457e-01,9.954171287831435677e+00,-1.378554791665905499e-01,-3.991574855518236209e-01,-3.786251766316995893e-01
2.136899999999999977e+02,-4.755415853987227104e-02,9.626163564689470611e-03,9.880610931983754952e+00,-5.172923628201232804e-02,-1.338183847467375731e-01,-1.924196722653226665e-01
2.136999999999999886e+02,9.657718195083986323e-03,-6.158539472353884853e-02,9.875897802239748557e+00,1.025541635299677817e-01,1.144878216938432641e-01,-2.826895625967022485e-01
2.137100000000000080e+02,-5.065133960964893212e-02,1.846956929065516617e-01,9.832977498298532737e+00,-4.546526452756765452e-02,-6.914279702999444333e-02,6.373273395524426954e-01
2.137199999999999989e+02,-1.055313029736548308e-01,9.918933534262863727e-02,9.797406436343370828e+00,-2.490120298629072415e-01,-5.710278055369806538e-02,3.671186786110257061e-01
2.137299999999999898e+02,-1.721505646939547329e-01,6.670395171330095047e-03,9.883595185066171851e+00,8.976303145272469808e-02,8.291706586294060599e-02,1.249681751300325550e-01
2.137400000000000091e+02,3.365757840157911074e-02,-1.528795762151158866e-01,9.893308556512385721e+00,-3.937267957635369742e-01,2.194067931871200063e-03,-4.345160814522393555e-01
2.137500000000000000e+02,-5.165045943795325972e-02,-3.563484845583685112e-02,9.864744940997264067e+00,3.463146090208233940e-01,2.660977152040519544e-01,-1.596610885127184090e-02
2.137599999999999909e+02,-1.665521050720207841e-01,-7.301067670602877369e-02,9.800227408645701743e+00,-2.087427027716263206e-01,-1.071552278918433965e-01,5.298622178021039630e-01
2.137700000000000102e+02,1.245662542439039816e-01,-1.717873048605250974e-01,9.640351283129231064e+00,-8.715528844821969490e-02,1.817999588859829929e-01,5.853128928593415159e-01
