t,ax,ay,az,gx,gy,gz
2.095999999999999943e+02,2.125817127477677357e-02,1.016611918277133125e-01,9.680445617382099854e+00,-2.088987832681802326e-01,4.888157335405241000e-02,1.458437956398452862e+01
2.096100000000000136e+02,6.630707912943543253e-03,8.516169202281864692e-02,9.885604047521816540e+00,4.111282253541755916e-01,-1.580916937462563052e-02,1.542257632388961497e+01
2.096200000000000045e+02,-1.483572248199211685e-01,1.768046515406260788e-01,9.910831856191210321e+00,1.659702953063368902e-02,-1.731233770929807569e-01,1.489362843027870831e+01
2.096299999999999955e+02,1.467223149713036690e-01,9.699768301087306754e-02,1.001455798386121288e+01,-3.761901841802584717e-02,1.191810160243816086e-01,1.497339753223161374e+01
2.096399999999999864e+02,1.068940166165424366e-01,1.698723047955186805e-01,9.816588088405058699e+00,-2.760310289470191414e-01,-1.465755003213731478e-01,1.494985647765431480e+01
2.096500000000000057e+02,1.282558939664927289e-01,5.864795068752574891e-02,9.784378368378950697e+00,2.814689570498669132e-03,2.496394153997787968e-01,1.554117987135157009e+01
2.096599999999999966e+02,-2.155386075097116480e-03,1.082898542087403493e-01,9.925142009304517288e+00,-1.491848955175389679e-01,-9.411020152682821049e-02,1.591465448540758665e+01
2.096699999999999875e+02,-3.207295631000402908e-02,1.390031511256160923e-01,9.794072118780484004e+00,3.638366436646966497e-03,7.908524931311486372e-02,1.501740806284611551e+01
2.096800000000000068e+02,-6.705839785366929590e-04,1.332662542102278080e-01,9.871142229001991453e+00,-2.918646756221066063e-01,1.539218796642273235e-01,1.472153466143350720e+01
2.096899999999999977e+02,1.699322690425531246e-01,2.812775068445860782e-01,1.001319789600404242e+01,1.481970565761652481e-01,-5.286221881565955627e-01,1.378462802712680535e+01
2.096999999999999886e+02,-2.603077771208056612e-02,1.114462320704385778e-01,9.840161988524330994e+00,6.663108020255931185e-02,-2.405521324907642089e-01,1.501686786345300639e+01
2.097100000000000080e+02,1.481942879192130191e-01,2.609399149072338386e-01,9.882802505613234700e+00,-1.212337424430547927e-01,8.746231400504850262e-02,1.488021487088243866e+01
2.097199999999999989e+02,-1.470979841044849946e-02,-1.309096235313993717e-01,9.788632805222057698e+00,3.013932519684480935e-02,-7.900730529514963033e-03,1.517928281486231512e+01
2.097299999999999898e+02,-8.572579819579130567e-02,1.668723881091193906e-01,9.645613387863551935e+00,2.718652777243031615e-02,9.142616376813064716e-02,1.498974481495625533e+01
2.097400000000000091e+02,-2.077244044117603772e-01,-4.280714406985217102e-02,9.909196727344959044e+00,2.221166603901256476e-01,3.632005245667874194e-01,1.630040344376157435e+01
2.097500000000000000e+02,5.741300508670249547e-02,2.900017976070045078e-01,9.863339708592148369e+00,2.854627060062937122e-02,-1.352302012239012530e-01,1.491366694610234234e+01
2.097599999999999909e+02,7.681221192147674737e-02,3.691422816823836106e-01,9.908770938738268086e+00,7.615316592137466589e-02,-8.797341788556918563e-02,1.571310221867846479e+01
2.097700000000000102e+02,-1.150534970699306769e-01,1.630560299536178148e-01,9.715526186715132795e+00,3.030117101257664980e-01,-2.784325113569079968e-01,1.448408864570371613e+01
2.097800000000000011e+02,1.476863338363669509e-01,3.389130966453182126e-01,9.724891194596043675e+00,-2.780393804032816885e-01,5.866626073620789805e-02,1.441510288122599270e+01
2.097899999999999920e+02,-1.381376776232156878e-01,8.697464604520027676e-02,9.854092009089365334e+00,1.250763156204030280e-01,-1.893232348968770518e-01,1.525629406360625140e+01
2.098000000000000114e+02,7.084381994142845140e-02,2.649152833880774605e-01,9.810591441205730234e+00,-1.038936705628974999e-01,-2.080539678816860083e-01,1.540236512472926833e+01
2.098100000000000023e+02,7.574823144502230987e-02,2.512492428692303381e-01,9.689170617265183694e+00,-7.918971387931884875e-02,2.152038341280041733e-01,1.526128097065738842e+01
2.098199999999999932e+02,1.073164817597962312e-01,1.513349059732380653e-01,9.706736314031610746e+00,2.283397511878710040e-01,2.239085602983402201e-01,1.521603113400684215e+01
2.098300000000000125e+02,-1.970797515293190583e-01,1.657686808399965461e-01,9.784960362197942629e+00,2.341615736078178078e-01,2.223437853786765506e-01,1.568656219663552243e+01
2.098400000000000034e+02,1.066872690199006518e-01,1.998868084101412257e-01,9.760193758500745886e+00,-1.875805792036256969e-01,-2.822002969191864108e-01,1.451234255753100300e+01
2.098499999999999943e+02,-1.448422456955308392e-02,1.872532717482860709e-01,9.693992926597243098e+00,-4.917215771987419881e-01,3.691010528715780170e-01,1.489588881189743930e+01
2.098600000000000136e+02,-3.403611575835089470e-02,2.010773312515319322e-01,9.725824141876998397e+00,-1.208786945389098977e-01,5.254555159097860223e-02,1.579244923838706072e+01
2.098700000000000045e+02,8.250094747659392214e-02,3.806104220401287375e-01,9.803167519740203062e+00,9.090160871693314659e-02,-1.926207367596922682e-01,1.510059167297111316e+01
2.098799999999999955e+02,9.606862306916461036e-02,3.671505820930090480e-01,9.817944943406079261e+00,4.969531072944647189e-04,-5.020109777603779661e-02,1.512974090090165014e+01
2.098899999999999864e+02,-1.988633229582207063e-01,2.515111599494596617e-01,9.696963928482960071e+00,2.009412812962050460e-02,-3.679057998057459478e-01,1.517618727978029547e+01
2.099000000000000057e+02,-1.289787686660996691e-01,3.734664419726255735e-01,9.892671110030541115e+00,-1.671105050620764476e-01,1.225730896836378925e-01,1.500671708152205142e+01
2.099099999999999966e+02,1.199212541597563519e-01,5.710345466900093592e-02,9.857849650480813963e+00,-1.506694026568294702e-02,3.946287259185510266e-02,1.407348420973002767e+01
2.099199999999999875e+02,4.749890771803873951e-02,2.490096767177998327e-01,9.823812639560594917e+00,-7.445514617829569748e-02,6.187888029335455835e-03,1.465777473503450778e+01
2.099300000000000068e+02,1.817523078221246549e-02,2.528682991838530070e-01,9.921200056523575839e+00,4.035695826825934640e-01,2.252091935344143203e-01,1.589004520747874771e+01
2.099399999999999977e+02,-9.856702214002299733e-02,1.254870108856460109e-01,9.872041610679049839e+00,1.502818301798343192e-01,3.241668151874051995e-01,1.446570293290215581e+01
2.099499999999999886e+02,4.388416508920292558e-02,3.823101340768937373e-01,9.643753115368017603e+00,1.335964294581682560e-02,7.941305478485359559e-02,1.478333953271233625e+01
2.099600000000000080e+02,1.218932131606716429e-01,3.284323265820479065e-01,9.664135590589804536e+00,-4.705006249661095041e-02,3.374787001614125148e-01,1.556038252990907012e+01
2.099699999999999989e+02,2.317932929643232720e-01,2.202571824581972815e-01,9.894190277579795634e+00,-1.625456109363321300e-01,2.327438439729714870e-02,1.512131014237948357e+01
2.099799999999999898e+02,-3.541868950098221724e-02,9.582475443115888447e-02,9.710713150193434728e+00,-1.746574737646877651e-01,-1.014256478437799008e-01,1.486574320967345386e+01
2.099900000000000091e+02,8.770861786505075586e-02,1.306283831845400645e-02,9.860957599648800809e+00,7.912080304649549145e-02,2.069898921331610464e-01,1.511613026832945827e+01
2.100000000000000000e+02,1.854881580132878849e-01,6.335210130926778593e-02,9.850003917113625107e+00,2.281724734042188396e-02,-1.062514121059469352e-01,1.512190257204875010e+01
2.100099999999999909e+02,-1.448693866664950980e-01,3.305563717173761740e-01,9.791007050763154140e+00,1.321451775521625127e-01,-1.786325351066829215e-01,1.501932104198786710e+01
2.100200000000000102e+02,1.799128508523856473e-01,1.393734917795146910e-01,9.690423867625749921e+00,-1.975122706368792613e-01,1.323433427996477396e-01,1.480654237253112804e+01
2.100300000000000011e+02,2.006435868720159166e-02,2.819813707518226131e-01,9.813431482200492439e+00,5.113906627717312858e-02,-3.485768688282356309e-02,1.514024382863767570e+01
2.100399999999999920e+02,7.486429894211466332e-03,2.032150284248537275e-01,9.695993646379109876e+00,1.172655430173420305e-01,-1.917129279054788638e-01,1.465737188061209828e+01
2.100500000000000114e+02,-5.417287860767501517e-02,-3.580383076248813690e-02,9.881038899310242485e+00,-1.049088993986258544e-01,1.463011644828449490e-02,1.601682993702503310e+01
2.100600000000000023e+02,-3.638946006086467982e-02,1.405913583523948074e-01,9.955917778682293218e+00,1.613555753260720871e-01,-1.356003599075809307e-01,1.465919652498805625e+01
2.100699999999999932e+02,-7.450122020091959341e-02,7.087238045970513378e-02,9.775500401286544516e+00,-1.853127910644968290e-01,-1.774470371718939454e-01,1.536732702505889669e+01
2.100800000000000125e+02,-9.530240434724605858e-02,2.499462618436832928e-01,9.833073296581254397e+00,-1.954077978011690142e-01,7.380032787313557663e-02,1.410117838474945273e+01
2.100900000000000034e+02,4.496225044284338918e-02,2.554725317456868483e-01,9.921276825717605163e+00,1.291969094705178178e-01,-1.074422473918818649e-02,1.538525730765198141e+01
2.100999999999999943e+02,1.112687437615507424e-01,1.482020891939165308e-01,9.781231978550977146e+00,-7.530249876750845506e-02,-3.516003449857422331e-02,1.570116502772425982e+01
2.101100000000000136e+02,-1.047746285049376835e-01,3.207490303543916177e-01,9.745495549627106513e+00,2.731683114583184357e-01,-5.972624274228606131e-03,1.518201090407288767e+01
2.101200000000000045e+02,-6.951676553164858052e-02,2.748715006322794974e-01,9.871333406622163409e+00,-6.650094189913147158e-02,-4.623943976389059685e-02,1.544195265178414722e+01
2.101299999999999955e+02,2.563449776515816167e-02,1.238711460049996133e-01,9.664526390559423419e+00,3.737603950748066284e-01,-1.589874371622319316e-01,1.391135725908492304e+01
2.101399999999999864e+02,-1.114500603332515827e-01,2.212405146774312770e-01,9.644843934397790974e+00,-7.938322311053709612e-02,-2.346476780075527069e-01,1.388064999714267600e+01
2.101500000000000057e+02,2.441300408339311390e-02,8.747176108240460601e-02,9.642222757754092655e+00,1.044161801610306306e-01,4.061800057260287478e-01,1.470479737257297437e+01
2.101599999999999966e+02,-2.696891413056431638e-02,1.330714235613262297e-01,9.787472822970405772e+00,6.562177853612821687e-02,2.587163654573029770e-01,1.512893189395926363e+01
2.101699999999999875e+02,-1.637945905554247794e-01,2.276127620148313269e-01,9.817437881131404254e+00,-6.502758600394830182e-03,-2.104367630308625614e-01,1.573385029382301070e+01
2.101800000000000068e+02,4.716304120078518292e-02,1.725381978380945702e-01,9.748291741587262749e+00,3.188882521217006188e-02,-2.410438761645214145e-01,1.476800837661005694e+01
2.101899999999999977e+02,-5.610195769455975784e-02,2.499324538326669343e-02,9.697317301933082945e+00,-2.173671428486612656e-01,8.540530157667187636e-03,1.598676231058653840e+01
2.101999999999999886e+02,1.025048509500554456e-01,2.083049101152895655e-01,9.839782069190045277e+00,1.955516719057119879e-01,1.246028801690906018e-01,1.516255087686459468e+01
2.102100000000000080e+02,-1.954958139214459448e-02,1.348166220945377636e-01,9.727651643698042250e+00,-3.857652693512729214e-01,-2.492477446157298493e-02,1.579308034929883142e+01
2.102199999999999989e+02,-7.113105088048456148e-02,8.697081094710976124e-02,9.864281402271586785e+00,-2.184772622204675663e-01,-3.757134495657104001e-01,1.488937568980627724e+01
2.102299999999999898e+02,-3.324474005486299354e-03,5.717643809171854552e-02,9.939640890504035653e+00,1.448730075859334249e-02,1.018839456499470997e-01,1.489142204412791592e+01
2.102400000000000091e+02,1.241970764915101139e-01,1.473431045056752542e-01,9.938408352573336657e+00,-3.902335443731441700e-01,-1.596436939585940129e-01,1.511431159074807695e+01
2.102500000000000000e+02,1.841822527275139287e-01,1.921632712600428727e-01,9.850966673635957349e+00,1.915402315087795515e-01,-2.047028879697098402e-01,1.551003705094510998e+01
2.102599999999999909e+02,5.930711132280979542e-02,1.435730650241708317e-01,9.831689343946033333e+00,-1.246218458073092838e-01,7.409132326441424110e-02,1.500957725593695180e+01
2.102700000000000102e+02,-5.890316503986930269e-02,1.972874097083300859e-01,9.773123343416425968e+00,-8.387234827605620502e-02,2.702388632431643734e-01,1.507978525829902061e+01
2.102800000000000011e+02,3.260698276809068097e-03,1.404853461666907000e-01,9.839341339187953395e+00,2.458351294361039718e-01,-9.359188880658757259e-02,1.523318233088290086e+01
2.102899999999999920e+02,-9.841730370816769574e-03,2.257899860532200376e-01,9.888907323521781478e+00,1.877629616804097901e-01,-9.091555254422228893e-02,1.453405046592726002e+01
2.103000000000000114e+02,-1.502401888175545000e-02,1.519650239749468223e-01,9.917288840686126150e+00,9.253247559567634450e-02,8.062451486598577743e-02,1.493703911978653309e+01
2.103100000000000023e+02,-2.543900306421997479e-02,3.109853359779035653e-03,9.947880913766676159e+00,9.236590737675309803e-02,-9.528999551619764252e-02,1.478655584632670816e+01
2.103199999999999932e+02,-9.654273428698083304e-02,4.673195621114001330e-02,9.772258135517581934e+00,3.758034217502111418e-01,-1.380893151803123942e-01,1.478271272928642688e+01
2.103300000000000125e+02,9.756188423425718459e-02,1.140778156857884251e-01,9.928400746679212574e+00,3.486279598704313809e-01,1.755291379994524670e-01,1.551188556052785472e+01
2.103400000000000034e+02,8.607798304457064953e-02,2.926881217596012386e-01,9.766624844376945447e+00,-4.251057093625489336e-01,2.197368075626895401e-01,1.511757490472344401e+01
2.103499999999999943e+02,2.316258564013543627e-03,7.113155284402637724e-02,9.877568027026905284e+00,1.048305417019744640e-01,-1.246044882924829261e-01,1.511597152226580221e+01
2.103600000000000136e+02,1.258747657421684374e-01,2.059723685080772915e-01,9.800004096570926748e+00,5.885818689904953604e-02,-7.567153954795582949e-02,1.534122638778079839e+01
2.103700000000000045e+02,5.910505791592214619e-02,2.073373021314936504e-01,9.718206106803778610e+00,-2.504803779411072240e-01,1.078030312722096928e-01,1.499528555031909960e+01
2.103799999999999955e+02,-1.116434681827791070e-01,4.497677338764494159e-02,9.982018347473200492e+00,-1.458981206627209815e-01,-1.508438802172371584e-01,1.371832226974909474e+01
2.103899999999999864e+02,-3.544049833404233629e-02,1.396853761578923103e-01,9.930764375822469958e+00,3.862691421633960842e-01,-2.710394583495391863e-01,1.477084885992871044e+01
